,label,weight0_0,weight1_0,weight2_0,weight3_0,weight0_1,weight1_1,weight2_1,weight3_1,weight0_2,weight1_2,weight2_2,weight3_2,weight0_3,weight1_3,weight2_3,weight3_3
1018,2,9.0,22.0,0.0,0.0,62.0,31.0,30.0,61.0,17.0,24.0,15.0,48.0,0.0,0.0,0.0,10.0
1019,1,0.0,0.0,0.0,0.0,38.0,27.0,37.0,53.0,44.0,61.0,50.0,39.0,0.0,0.0,0.0,0.0
1020,3,7.0,0.0,0.0,0.0,45.0,14.0,9.0,33.0,52.0,39.0,29.0,40.0,13.0,0.0,0.0,0.0
1021,5,0.0,6.0,0.0,0.0,56.0,61.0,14.0,40.0,53.0,25.0,32.0,51.0,0.0,0.0,19.0,12.0
1022,3,19.0,7.0,0.0,9.0,50.0,15.0,31.0,46.0,53.0,52.0,34.0,40.0,9.0,0.0,0.0,0.0
1023,6,0.0,0.0,12.0,0.0,46.0,54.0,64.0,53.0,0.0,7.0,63.0,59.0,0.0,0.0,11.0,0.0
1024,3,0.0,0.0,0.0,6.0,51.0,7.0,10.0,45.0,29.0,56.0,48.0,49.0,0.0,0.0,0.0,6.0
1025,5,0.0,20.0,0.0,0.0,53.0,29.0,41.0,46.0,55.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0
1026,6,0.0,11.0,8.0,0.0,30.0,41.0,52.0,27.0,37.0,0.0,41.0,55.0,0.0,0.0,0.0,26.0
1027,5,0.0,20.0,7.0,0.0,62.0,41.0,54.0,60.0,53.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0
1028,3,9.0,0.0,0.0,0.0,51.0,24.0,19.0,45.0,51.0,49.0,46.0,50.0,0.0,0.0,15.0,17.0
1029,5,8.0,9.0,0.0,0.0,60.0,58.0,30.0,57.0,50.0,20.0,58.0,47.0,8.0,0.0,0.0,0.0
1030,7,0.0,0.0,20.0,0.0,31.0,6.0,55.0,37.0,54.0,42.0,33.0,0.0,48.0,20.0,0.0,0.0
1031,9,0.0,0.0,0.0,0.0,44.0,39.0,0.0,41.0,47.0,55.0,21.0,42.0,0.0,0.0,16.0,9.0
1032,3,0.0,0.0,0.0,0.0,53.0,20.0,8.0,53.0,53.0,56.0,32.0,50.0,0.0,0.0,20.0,8.0
1033,5,0.0,0.0,0.0,0.0,49.0,49.0,0.0,35.0,38.0,25.0,21.0,37.0,6.0,0.0,9.0,0.0
1034,8,0.0,0.0,10.0,0.0,26.0,50.0,46.0,31.0,47.0,47.0,31.0,42.0,20.0,0.0,0.0,0.0
1035,3,13.0,0.0,0.0,6.0,51.0,31.0,0.0,54.0,48.0,49.0,36.0,45.0,0.0,0.0,15.0,13.0
1036,3,8.0,0.0,0.0,0.0,46.0,7.0,0.0,29.0,57.0,44.0,52.0,43.0,0.0,0.0,10.0,0.0
1037,5,15.0,15.0,0.0,0.0,64.0,44.0,26.0,49.0,64.0,9.0,30.0,33.0,8.0,0.0,0.0,0.0
1038,9,0.0,7.0,0.0,0.0,41.0,31.0,0.0,24.0,38.0,34.0,20.0,38.0,11.0,16.0,9.0,0.0
1039,1,0.0,0.0,0.0,0.0,28.0,57.0,25.0,21.0,38.0,38.0,43.0,49.0,0.0,0.0,0.0,0.0
1040,3,0.0,0.0,0.0,0.0,42.0,0.0,8.0,33.0,54.0,51.0,47.0,25.0,12.0,0.0,9.0,0.0
1041,6,0.0,0.0,0.0,0.0,40.0,55.0,51.0,36.0,28.0,28.0,31.0,52.0,0.0,0.0,24.0,14.0
1042,0,0.0,0.0,12.0,0.0,48.0,29.0,20.0,50.0,54.0,21.0,31.0,35.0,8.0,16.0,6.0,0.0
1043,6,0.0,0.0,0.0,0.0,36.0,57.0,51.0,41.0,37.0,27.0,21.0,52.0,0.0,0.0,23.0,17.0
1044,3,0.0,0.0,0.0,0.0,45.0,16.0,8.0,39.0,48.0,34.0,50.0,30.0,0.0,0.0,7.0,0.0
1045,6,0.0,0.0,7.0,0.0,28.0,40.0,41.0,37.0,31.0,0.0,29.0,64.0,0.0,0.0,0.0,26.0
1046,4,0.0,6.0,29.0,0.0,23.0,45.0,51.0,27.0,28.0,17.0,52.0,43.0,0.0,23.0,0.0,0.0
1047,8,0.0,0.0,8.0,0.0,18.0,56.0,63.0,36.0,52.0,46.0,29.0,50.0,0.0,0.0,0.0,0.0
1048,3,9.0,0.0,0.0,0.0,52.0,30.0,10.0,46.0,29.0,59.0,41.0,49.0,0.0,0.0,22.0,18.0
1049,6,0.0,0.0,0.0,0.0,23.0,47.0,64.0,36.0,43.0,0.0,50.0,46.0,0.0,0.0,19.0,32.0
1050,4,0.0,0.0,11.0,0.0,20.0,55.0,43.0,12.0,34.0,36.0,63.0,47.0,0.0,16.0,11.0,0.0
1051,9,0.0,6.0,0.0,0.0,46.0,44.0,12.0,49.0,46.0,51.0,38.0,41.0,0.0,17.0,13.0,0.0
1052,3,10.0,7.0,0.0,0.0,54.0,19.0,23.0,45.0,38.0,47.0,50.0,49.0,0.0,0.0,19.0,0.0
1053,6,0.0,0.0,0.0,0.0,36.0,48.0,58.0,41.0,7.0,0.0,39.0,44.0,0.0,0.0,13.0,18.0
1054,9,9.0,14.0,0.0,0.0,43.0,46.0,7.0,32.0,24.0,53.0,41.0,31.0,0.0,11.0,11.0,0.0
1055,3,7.0,9.0,0.0,0.0,57.0,24.0,10.0,50.0,42.0,56.0,33.0,52.0,0.0,0.0,22.0,6.0
1056,3,0.0,7.0,0.0,0.0,46.0,16.0,6.0,34.0,47.0,39.0,41.0,48.0,0.0,0.0,8.0,7.0
1057,7,0.0,0.0,0.0,0.0,54.0,0.0,37.0,51.0,60.0,46.0,14.0,0.0,34.0,0.0,0.0,0.0
1058,0,0.0,6.0,10.0,0.0,22.0,20.0,33.0,29.0,50.0,24.0,8.0,58.0,0.0,14.0,17.0,17.0
1059,0,0.0,8.0,0.0,0.0,46.0,62.0,48.0,50.0,34.0,40.0,32.0,43.0,0.0,7.0,9.0,0.0
1060,3,8.0,0.0,0.0,0.0,42.0,18.0,10.0,50.0,37.0,39.0,41.0,42.0,0.0,0.0,6.0,6.0
1061,7,0.0,0.0,0.0,0.0,27.0,0.0,33.0,31.0,47.0,39.0,49.0,9.0,28.0,0.0,0.0,0.0
1062,0,0.0,9.0,9.0,0.0,56.0,40.0,38.0,49.0,35.0,33.0,22.0,54.0,0.0,0.0,19.0,0.0
1063,3,0.0,0.0,0.0,0.0,47.0,15.0,0.0,37.0,45.0,45.0,36.0,47.0,0.0,0.0,10.0,19.0
1064,3,0.0,0.0,0.0,0.0,41.0,21.0,29.0,35.0,50.0,37.0,48.0,41.0,19.0,9.0,0.0,0.0
1065,7,0.0,0.0,0.0,0.0,40.0,6.0,53.0,41.0,59.0,44.0,54.0,0.0,0.0,0.0,10.0,0.0
1066,1,0.0,0.0,0.0,0.0,31.0,35.0,45.0,40.0,45.0,46.0,30.0,33.0,0.0,0.0,0.0,0.0
1067,1,0.0,0.0,0.0,0.0,38.0,60.0,59.0,37.0,34.0,44.0,35.0,43.0,0.0,0.0,0.0,0.0
1068,3,0.0,0.0,0.0,0.0,57.0,20.0,23.0,51.0,48.0,54.0,53.0,52.0,0.0,0.0,11.0,0.0
1069,7,0.0,0.0,15.0,0.0,51.0,0.0,56.0,44.0,60.0,41.0,48.0,0.0,34.0,7.0,0.0,0.0
1070,4,0.0,0.0,17.0,0.0,15.0,45.0,64.0,20.0,32.0,63.0,63.0,41.0,0.0,0.0,11.0,0.0
1071,6,0.0,0.0,6.0,0.0,32.0,43.0,55.0,34.0,24.0,14.0,32.0,47.0,0.0,0.0,17.0,13.0
1072,3,0.0,0.0,0.0,0.0,53.0,10.0,0.0,37.0,54.0,48.0,44.0,44.0,9.0,0.0,0.0,0.0
1073,7,0.0,0.0,0.0,0.0,53.0,19.0,43.0,38.0,64.0,56.0,49.0,10.0,8.0,6.0,8.0,0.0
1074,8,0.0,10.0,0.0,0.0,48.0,57.0,28.0,42.0,50.0,43.0,64.0,48.0,11.0,14.0,0.0,0.0
1075,2,0.0,0.0,0.0,0.0,59.0,19.0,36.0,53.0,27.0,35.0,9.0,34.0,0.0,0.0,0.0,0.0
1076,3,0.0,0.0,0.0,0.0,49.0,0.0,10.0,46.0,49.0,51.0,35.0,49.0,0.0,0.0,17.0,7.0
1077,7,0.0,0.0,0.0,0.0,37.0,0.0,39.0,31.0,58.0,26.0,59.0,23.0,44.0,29.0,9.0,0.0
1078,9,0.0,10.0,0.0,0.0,42.0,36.0,15.0,44.0,42.0,43.0,30.0,44.0,0.0,8.0,16.0,7.0
1079,5,0.0,13.0,0.0,0.0,60.0,62.0,20.0,47.0,42.0,13.0,37.0,36.0,0.0,0.0,0.0,0.0
1080,3,12.0,0.0,0.0,8.0,55.0,25.0,12.0,36.0,23.0,36.0,45.0,41.0,0.0,0.0,9.0,27.0
1081,8,0.0,0.0,0.0,0.0,50.0,46.0,48.0,55.0,41.0,57.0,39.0,38.0,0.0,0.0,0.0,0.0
1082,1,0.0,0.0,0.0,0.0,51.0,55.0,64.0,60.0,43.0,34.0,34.0,20.0,0.0,0.0,0.0,0.0
1083,0,0.0,16.0,16.0,0.0,61.0,32.0,27.0,61.0,37.0,40.0,30.0,38.0,0.0,7.0,9.0,0.0
1084,3,0.0,0.0,0.0,0.0,46.0,21.0,0.0,34.0,56.0,51.0,48.0,54.0,9.0,0.0,15.0,9.0
1085,8,0.0,0.0,8.0,7.0,42.0,34.0,50.0,40.0,31.0,34.0,43.0,37.0,0.0,15.0,0.0,0.0
1086,7,0.0,6.0,6.0,0.0,21.0,25.0,37.0,30.0,54.0,44.0,38.0,13.0,29.0,22.0,0.0,0.0
1087,9,0.0,6.0,0.0,0.0,58.0,49.0,0.0,34.0,22.0,64.0,32.0,49.0,0.0,0.0,11.0,24.0
1088,3,9.0,0.0,0.0,0.0,53.0,11.0,0.0,33.0,42.0,36.0,45.0,45.0,0.0,0.0,0.0,6.0
1089,8,0.0,0.0,0.0,0.0,33.0,36.0,37.0,32.0,51.0,40.0,37.0,41.0,0.0,0.0,8.0,10.0
1090,9,0.0,0.0,0.0,0.0,39.0,43.0,10.0,22.0,30.0,43.0,34.0,42.0,0.0,0.0,26.0,34.0
1091,8,0.0,0.0,7.0,0.0,50.0,44.0,43.0,34.0,48.0,42.0,36.0,42.0,0.0,0.0,0.0,0.0
1092,3,0.0,0.0,0.0,0.0,34.0,11.0,11.0,39.0,44.0,38.0,49.0,43.0,0.0,0.0,0.0,0.0
1093,9,8.0,7.0,0.0,0.0,36.0,30.0,17.0,29.0,34.0,50.0,26.0,33.0,0.0,0.0,15.0,6.0
1094,1,0.0,0.0,0.0,0.0,42.0,35.0,42.0,50.0,45.0,64.0,64.0,49.0,0.0,0.0,0.0,0.0
1095,9,0.0,17.0,0.0,0.0,43.0,59.0,12.0,27.0,48.0,55.0,23.0,49.0,0.0,12.0,22.0,8.0
1096,3,12.0,0.0,0.0,0.0,48.0,28.0,0.0,46.0,40.0,50.0,24.0,45.0,0.0,0.0,17.0,11.0
1097,9,0.0,0.0,0.0,8.0,42.0,47.0,0.0,43.0,33.0,48.0,35.0,52.0,0.0,0.0,0.0,0.0
1098,2,13.0,9.0,0.0,0.0,55.0,6.0,15.0,60.0,47.0,48.0,35.0,46.0,0.0,0.0,0.0,26.0
1099,1,0.0,0.0,0.0,0.0,38.0,51.0,0.0,38.0,13.0,31.0,37.0,61.0,0.0,0.0,0.0,39.0
1100,3,10.0,0.0,0.0,0.0,53.0,30.0,24.0,40.0,50.0,31.0,43.0,52.0,0.0,0.0,9.0,22.0
1101,9,8.0,17.0,0.0,0.0,56.0,40.0,12.0,34.0,24.0,57.0,38.0,53.0,0.0,0.0,17.0,18.0
1102,3,0.0,0.0,0.0,0.0,56.0,35.0,0.0,31.0,58.0,53.0,47.0,58.0,0.0,0.0,0.0,0.0
1103,3,0.0,0.0,0.0,0.0,53.0,19.0,19.0,34.0,57.0,32.0,21.0,39.0,0.0,0.0,0.0,0.0
1104,3,7.0,0.0,0.0,0.0,47.0,8.0,10.0,37.0,28.0,46.0,36.0,50.0,0.0,0.0,13.0,6.0
1105,9,0.0,0.0,0.0,0.0,20.0,49.0,12.0,9.0,45.0,43.0,34.0,25.0,36.0,24.0,0.0,0.0
1106,4,0.0,0.0,14.0,12.0,17.0,37.0,61.0,36.0,30.0,17.0,55.0,44.0,0.0,0.0,0.0,0.0
1107,9,0.0,0.0,0.0,0.0,54.0,40.0,0.0,42.0,40.0,60.0,57.0,47.0,0.0,0.0,8.0,0.0
1108,3,6.0,0.0,0.0,0.0,53.0,17.0,0.0,28.0,64.0,50.0,38.0,50.0,14.0,0.0,19.0,0.0
1109,9,0.0,0.0,0.0,0.0,53.0,38.0,0.0,22.0,35.0,57.0,21.0,45.0,0.0,0.0,18.0,9.0
1110,5,0.0,14.0,0.0,0.0,37.0,53.0,16.0,9.0,35.0,8.0,37.0,54.0,0.0,0.0,0.0,0.0
1111,3,0.0,0.0,0.0,0.0,44.0,22.0,0.0,48.0,62.0,47.0,51.0,45.0,7.0,0.0,16.0,0.0
1112,3,15.0,0.0,0.0,6.0,55.0,25.0,7.0,51.0,33.0,39.0,46.0,52.0,0.0,0.0,18.0,14.0
1113,9,12.0,9.0,0.0,0.0,51.0,43.0,21.0,48.0,52.0,46.0,31.0,7.0,17.0,0.0,0.0,0.0
1114,7,0.0,0.0,11.0,0.0,47.0,0.0,60.0,50.0,60.0,49.0,45.0,0.0,23.0,0.0,0.0,0.0
1115,6,0.0,0.0,0.0,0.0,43.0,56.0,64.0,40.0,35.0,0.0,40.0,56.0,0.0,0.0,0.0,0.0
1116,3,12.0,0.0,0.0,11.0,54.0,0.0,0.0,45.0,38.0,52.0,61.0,46.0,0.0,8.0,8.0,8.0
1117,9,0.0,7.0,0.0,0.0,56.0,52.0,0.0,25.0,31.0,49.0,37.0,47.0,0.0,0.0,10.0,12.0
1118,8,0.0,14.0,6.0,0.0,44.0,62.0,46.0,36.0,57.0,42.0,36.0,53.0,0.0,0.0,0.0,0.0
1119,8,0.0,18.0,0.0,0.0,47.0,48.0,27.0,39.0,49.0,50.0,42.0,56.0,0.0,0.0,0.0,0.0
1120,3,6.0,0.0,0.0,6.0,49.0,25.0,17.0,59.0,32.0,47.0,52.0,25.0,0.0,0.0,15.0,0.0
1121,9,13.0,13.0,0.0,0.0,56.0,39.0,0.0,43.0,25.0,55.0,28.0,50.0,0.0,0.0,20.0,12.0
1122,9,9.0,7.0,0.0,0.0,49.0,42.0,0.0,43.0,29.0,56.0,24.0,40.0,0.0,10.0,17.0,6.0
1123,0,7.0,15.0,7.0,0.0,58.0,27.0,22.0,52.0,39.0,20.0,29.0,46.0,0.0,9.0,16.0,0.0
1124,3,14.0,8.0,0.0,0.0,54.0,38.0,6.0,29.0,55.0,53.0,56.0,47.0,0.0,0.0,6.0,0.0
1125,9,0.0,0.0,0.0,0.0,21.0,45.0,11.0,0.0,47.0,41.0,38.0,45.0,23.0,11.0,0.0,0.0
1126,9,0.0,8.0,0.0,0.0,20.0,44.0,29.0,0.0,49.0,33.0,45.0,44.0,29.0,18.0,10.0,0.0
1127,6,0.0,0.0,6.0,0.0,37.0,57.0,64.0,38.0,32.0,0.0,53.0,56.0,0.0,0.0,18.0,30.0
1128,4,0.0,6.0,14.0,0.0,13.0,46.0,48.0,0.0,35.0,17.0,59.0,46.0,0.0,15.0,12.0,0.0
1129,0,0.0,8.0,13.0,0.0,50.0,25.0,19.0,40.0,37.0,30.0,13.0,46.0,0.0,10.0,16.0,7.0
1130,0,0.0,9.0,12.0,0.0,55.0,28.0,20.0,43.0,26.0,27.0,16.0,49.0,0.0,7.0,15.0,0.0
1131,5,0.0,0.0,0.0,0.0,56.0,53.0,0.0,33.0,27.0,24.0,19.0,39.0,0.0,0.0,10.0,0.0
1132,4,0.0,6.0,0.0,0.0,29.0,61.0,28.0,11.0,28.0,42.0,58.0,35.0,7.0,25.0,7.0,0.0
1133,0,0.0,13.0,0.0,0.0,48.0,33.0,33.0,43.0,46.0,26.0,19.0,55.0,0.0,16.0,25.0,9.0
1134,0,0.0,7.0,11.0,0.0,52.0,34.0,22.0,52.0,45.0,15.0,28.0,45.0,0.0,10.0,14.0,0.0
1135,6,0.0,0.0,0.0,0.0,26.0,48.0,62.0,32.0,25.0,0.0,40.0,40.0,0.0,0.0,17.0,44.0
1136,4,0.0,0.0,8.0,0.0,6.0,34.0,49.0,0.0,26.0,21.0,55.0,48.0,0.0,9.0,9.0,0.0
1137,0,11.0,24.0,16.0,0.0,52.0,33.0,24.0,44.0,38.0,25.0,13.0,57.0,0.0,14.0,30.0,12.0
1138,0,0.0,15.0,6.0,0.0,50.0,32.0,26.0,39.0,19.0,32.0,13.0,49.0,0.0,0.0,22.0,10.0
1139,9,0.0,0.0,0.0,0.0,57.0,39.0,19.0,38.0,38.0,39.0,40.0,42.0,0.0,0.0,8.0,0.0
1140,4,0.0,11.0,0.0,0.0,31.0,52.0,20.0,16.0,23.0,41.0,51.0,23.0,9.0,22.0,0.0,0.0
1141,0,0.0,0.0,0.0,0.0,55.0,37.0,33.0,49.0,33.0,38.0,25.0,44.0,0.0,0.0,10.0,0.0
1142,4,0.0,0.0,8.0,0.0,13.0,42.0,48.0,0.0,37.0,34.0,58.0,38.0,0.0,0.0,11.0,0.0
1143,5,6.0,8.0,0.0,0.0,56.0,47.0,33.0,38.0,40.0,0.0,49.0,45.0,0.0,0.0,0.0,0.0
1144,4,0.0,10.0,0.0,0.0,33.0,63.0,20.0,20.0,22.0,46.0,44.0,14.0,23.0,21.0,0.0,0.0
1145,0,0.0,6.0,0.0,0.0,47.0,48.0,54.0,47.0,37.0,20.0,25.0,45.0,0.0,6.0,13.0,0.0
1146,7,0.0,0.0,0.0,0.0,36.0,16.0,34.0,42.0,58.0,49.0,30.0,0.0,9.0,6.0,0.0,0.0
1147,4,0.0,0.0,0.0,0.0,43.0,46.0,11.0,28.0,0.0,50.0,25.0,0.0,38.0,9.0,0.0,0.0
1148,4,0.0,0.0,9.0,0.0,25.0,47.0,43.0,16.0,15.0,22.0,57.0,29.0,0.0,0.0,0.0,0.0
1149,0,0.0,0.0,0.0,0.0,47.0,42.0,36.0,48.0,36.0,25.0,34.0,53.0,0.0,10.0,9.0,0.0
1150,7,0.0,0.0,0.0,0.0,36.0,23.0,31.0,36.0,55.0,46.0,39.0,0.0,9.0,0.0,7.0,0.0
1151,8,0.0,0.0,0.0,7.0,57.0,47.0,50.0,51.0,46.0,50.0,52.0,53.0,0.0,6.0,0.0,0.0
1152,4,0.0,0.0,20.0,6.0,8.0,42.0,44.0,27.0,39.0,10.0,47.0,43.0,0.0,0.0,10.0,0.0
1153,0,0.0,8.0,12.0,0.0,50.0,43.0,22.0,46.0,39.0,19.0,11.0,48.0,0.0,9.0,19.0,0.0
1154,8,0.0,7.0,0.0,0.0,46.0,45.0,32.0,43.0,54.0,46.0,48.0,49.0,0.0,0.0,0.0,6.0
1155,2,0.0,21.0,0.0,0.0,60.0,19.0,30.0,59.0,24.0,34.0,35.0,47.0,0.0,0.0,9.0,13.0
1156,4,0.0,0.0,23.0,15.0,13.0,31.0,62.0,34.0,31.0,56.0,64.0,55.0,0.0,7.0,0.0,0.0
1157,1,0.0,0.0,0.0,0.0,42.0,60.0,56.0,45.0,49.0,44.0,49.0,60.0,0.0,0.0,0.0,12.0
1158,1,0.0,12.0,0.0,0.0,45.0,56.0,33.0,45.0,34.0,56.0,51.0,63.0,0.0,0.0,0.0,0.0
1159,0,0.0,12.0,9.0,0.0,50.0,29.0,27.0,39.0,41.0,29.0,19.0,52.0,0.0,9.0,19.0,7.0
1160,4,0.0,0.0,28.0,0.0,23.0,41.0,47.0,31.0,27.0,12.0,50.0,44.0,0.0,33.0,6.0,0.0
1161,1,0.0,0.0,0.0,0.0,48.0,48.0,59.0,42.0,52.0,57.0,52.0,36.0,0.0,0.0,0.0,0.0
1162,3,9.0,0.0,0.0,0.0,50.0,30.0,0.0,31.0,49.0,42.0,30.0,43.0,0.0,0.0,18.0,11.0
1163,4,0.0,0.0,15.0,0.0,13.0,39.0,51.0,28.0,38.0,31.0,51.0,49.0,0.0,18.0,14.0,0.0
1164,4,0.0,0.0,0.0,0.0,53.0,52.0,55.0,46.0,0.0,9.0,29.0,36.0,0.0,0.0,30.0,44.0
1165,1,0.0,14.0,0.0,0.0,0.0,57.0,0.0,0.0,61.0,64.0,64.0,58.0,6.0,0.0,0.0,13.0
1166,5,0.0,0.0,0.0,0.0,55.0,55.0,29.0,37.0,37.0,9.0,29.0,40.0,0.0,0.0,0.0,0.0
1167,5,0.0,0.0,0.0,0.0,55.0,53.0,0.0,29.0,44.0,24.0,36.0,45.0,0.0,0.0,0.0,0.0
1168,4,0.0,10.0,0.0,0.0,51.0,55.0,46.0,43.0,6.0,26.0,54.0,19.0,0.0,6.0,6.0,0.0
1169,1,0.0,7.0,0.0,0.0,44.0,64.0,52.0,43.0,45.0,40.0,45.0,48.0,0.0,0.0,0.0,0.0
1170,5,11.0,13.0,0.0,6.0,59.0,54.0,6.0,56.0,43.0,11.0,43.0,30.0,0.0,0.0,0.0,0.0
1171,8,6.0,8.0,0.0,0.0,49.0,49.0,48.0,32.0,42.0,47.0,33.0,42.0,0.0,0.0,0.0,0.0
1172,4,0.0,0.0,0.0,0.0,27.0,57.0,45.0,7.0,26.0,0.0,63.0,43.0,0.0,0.0,8.0,0.0
1173,1,0.0,0.0,0.0,0.0,35.0,58.0,51.0,44.0,62.0,58.0,45.0,46.0,0.0,6.0,0.0,0.0
1174,6,0.0,0.0,7.0,0.0,40.0,57.0,63.0,41.0,18.0,0.0,49.0,62.0,0.0,0.0,12.0,13.0
1175,5,0.0,10.0,0.0,0.0,46.0,40.0,46.0,26.0,56.0,0.0,25.0,34.0,15.0,0.0,0.0,0.0
1176,4,0.0,0.0,18.0,9.0,0.0,11.0,54.0,26.0,40.0,38.0,64.0,55.0,0.0,0.0,0.0,0.0
1177,1,0.0,0.0,0.0,0.0,56.0,64.0,61.0,54.0,49.0,45.0,47.0,34.0,0.0,0.0,0.0,0.0
1178,8,0.0,0.0,0.0,0.0,50.0,32.0,39.0,56.0,53.0,50.0,37.0,32.0,0.0,0.0,0.0,0.0
1179,0,0.0,12.0,9.0,0.0,58.0,45.0,29.0,60.0,64.0,35.0,43.0,32.0,0.0,13.0,8.0,0.0
1180,4,0.0,0.0,19.0,0.0,10.0,43.0,46.0,16.0,40.0,16.0,49.0,46.0,0.0,17.0,13.0,0.0
1181,2,0.0,22.0,0.0,0.0,54.0,21.0,17.0,46.0,32.0,36.0,40.0,64.0,0.0,0.0,0.0,34.0
1182,0,0.0,10.0,9.0,0.0,53.0,36.0,30.0,42.0,47.0,39.0,26.0,50.0,0.0,9.0,16.0,0.0
1183,6,0.0,0.0,0.0,0.0,31.0,58.0,63.0,28.0,38.0,7.0,53.0,62.0,0.0,0.0,18.0,27.0
1184,4,0.0,0.0,28.0,22.0,14.0,37.0,41.0,31.0,31.0,9.0,43.0,36.0,0.0,36.0,12.0,0.0
1185,2,10.0,9.0,0.0,8.0,59.0,42.0,28.0,62.0,10.0,28.0,25.0,60.0,0.0,0.0,0.0,26.0
1186,4,0.0,0.0,11.0,15.0,0.0,34.0,51.0,24.0,52.0,28.0,48.0,54.0,0.0,0.0,8.0,0.0
1187,0,0.0,12.0,12.0,0.0,54.0,28.0,25.0,44.0,47.0,25.0,17.0,43.0,0.0,12.0,16.0,6.0
1188,4,0.0,9.0,0.0,0.0,38.0,64.0,14.0,17.0,22.0,44.0,61.0,54.0,0.0,11.0,8.0,0.0
1189,3,0.0,0.0,0.0,7.0,50.0,20.0,18.0,57.0,47.0,44.0,45.0,55.0,0.0,0.0,0.0,6.0
1190,0,0.0,6.0,8.0,0.0,46.0,37.0,33.0,42.0,36.0,44.0,30.0,46.0,0.0,0.0,0.0,0.0
1191,0,0.0,15.0,15.0,0.0,52.0,26.0,19.0,47.0,28.0,49.0,46.0,40.0,0.0,0.0,0.0,0.0
1192,4,0.0,0.0,0.0,0.0,23.0,51.0,40.0,0.0,26.0,24.0,60.0,42.0,0.0,0.0,6.0,0.0
1193,3,10.0,0.0,0.0,0.0,45.0,0.0,7.0,43.0,46.0,45.0,49.0,46.0,0.0,0.0,10.0,9.0
1194,0,0.0,10.0,14.0,0.0,44.0,25.0,21.0,49.0,34.0,25.0,22.0,42.0,0.0,14.0,11.0,0.0
1195,4,0.0,0.0,7.0,0.0,9.0,43.0,39.0,0.0,36.0,20.0,55.0,40.0,0.0,13.0,0.0,0.0
1196,4,0.0,9.0,0.0,0.0,24.0,59.0,45.0,16.0,48.0,50.0,48.0,39.0,25.0,0.0,0.0,0.0
1197,3,0.0,6.0,0.0,0.0,40.0,9.0,6.0,15.0,53.0,44.0,53.0,47.0,0.0,0.0,0.0,0.0
1198,0,0.0,9.0,0.0,0.0,58.0,27.0,24.0,54.0,46.0,23.0,15.0,43.0,0.0,9.0,14.0,0.0
1199,5,0.0,14.0,0.0,0.0,51.0,46.0,27.0,38.0,39.0,0.0,47.0,33.0,0.0,0.0,0.0,0.0
1200,4,0.0,6.0,0.0,0.0,46.0,53.0,45.0,43.0,15.0,52.0,21.0,0.0,30.0,0.0,0.0,0.0
1201,3,0.0,0.0,0.0,0.0,46.0,40.0,13.0,44.0,58.0,25.0,48.0,39.0,0.0,0.0,7.0,0.0
1202,1,0.0,0.0,0.0,0.0,38.0,33.0,37.0,37.0,33.0,45.0,36.0,36.0,0.0,0.0,0.0,0.0
1203,9,0.0,17.0,0.0,0.0,43.0,49.0,28.0,34.0,47.0,49.0,43.0,14.0,14.0,21.0,0.0,0.0
1204,4,0.0,10.0,18.0,0.0,36.0,39.0,55.0,26.0,18.0,43.0,63.0,13.0,9.0,0.0,9.0,0.0
1205,3,8.0,0.0,0.0,0.0,45.0,9.0,0.0,25.0,54.0,44.0,48.0,49.0,0.0,0.0,10.0,12.0
1206,2,0.0,0.0,0.0,0.0,56.0,0.0,14.0,52.0,14.0,41.0,28.0,52.0,0.0,0.0,0.0,26.0
1207,7,0.0,0.0,0.0,0.0,18.0,0.0,29.0,15.0,52.0,22.0,58.0,30.0,53.0,34.0,6.0,0.0
1208,4,0.0,0.0,13.0,0.0,18.0,51.0,54.0,10.0,36.0,18.0,55.0,56.0,0.0,10.0,7.0,0.0
1209,3,6.0,0.0,0.0,6.0,40.0,0.0,0.0,37.0,43.0,45.0,44.0,44.0,6.0,0.0,0.0,0.0
1210,3,11.0,0.0,0.0,0.0,44.0,12.0,0.0,46.0,59.0,43.0,43.0,46.0,0.0,0.0,20.0,10.0
1211,4,0.0,0.0,0.0,0.0,50.0,60.0,23.0,43.0,6.0,52.0,41.0,6.0,43.0,22.0,0.0,0.0
1212,4,0.0,0.0,23.0,0.0,17.0,48.0,49.0,8.0,39.0,22.0,61.0,32.0,25.0,33.0,9.0,0.0
1213,3,7.0,0.0,0.0,0.0,49.0,23.0,0.0,42.0,50.0,34.0,43.0,49.0,0.0,0.0,7.0,13.0
1214,6,0.0,20.0,14.0,0.0,53.0,25.0,55.0,57.0,15.0,0.0,42.0,38.0,0.0,0.0,10.0,28.0
1215,5,0.0,8.0,0.0,0.0,43.0,39.0,14.0,36.0,32.0,15.0,31.0,31.0,11.0,0.0,6.0,0.0
1216,4,0.0,0.0,0.0,0.0,31.0,46.0,46.0,13.0,16.0,12.0,53.0,37.0,0.0,0.0,0.0,0.0
1217,3,0.0,0.0,0.0,0.0,51.0,24.0,18.0,36.0,55.0,40.0,56.0,47.0,0.0,0.0,0.0,0.0
1218,8,0.0,0.0,0.0,0.0,37.0,36.0,37.0,37.0,35.0,33.0,32.0,38.0,0.0,0.0,0.0,11.0
