label,filename,number_of_holes,width,height,aspect_ratio,area,angle,radius,contour,hull_radius,
5,1345,0,22,30,0.724137931034,231.5,90.0,9.65704334294,38,13.563339556,
1,1346,0,18,30,0.586206896552,241.5,90.0,10.2108516187,36,13.492211154,
3,1346,0,20,30,0.655172413793,256.5,90.0,10.8329587272,42,14.1282506047,
4,1346,0,20,30,1.42999999018,239.5,-60.9453964233,9.08775618045,57,11.8737119813,
6,1346,1,20,30,0.573983705634,301.0,67.1663455963,11.2028287276,42,13.0896382552,
1,1372,0,26,30,0.54342984168,282.0,59.4207763672,9.06546469308,45,15.4384488466,
3,1372,0,22,30,0.724137931034,299.5,90.0,10.5471394095,51,15.5959005129,
7,1372,0,20,30,0.655172413793,241.5,90.0,9.62165974218,52,13.0723721013,
2,1372,0,23,30,0.708454767201,281.5,87.5104472637,10.2074310863,44,15.7152838381,
1,1376,0,16,30,2.01101927542,319.0,-87.7093887329,10.2210702163,32,13.9270661441,
3,1376,0,20,30,0.655172413793,203.0,90.0,9.80030190126,60,14.9874023334,
7,1376,0,24,30,1.41590217141,303.0,-75.0685806274,10.0586079547,53,14.0053638544,
6,1376,0,20,30,0.55067567107,275.0,62.1027297974,10.3486993094,42,12.7658042262,
1,1391,0,16,30,0.51724137931,358.0,90.0,12.1521293186,28,13.3413156283,
3,1391,0,18,30,0.586206896552,281.0,90.0,10.2963063155,58,13.5612031813,
9,1391,1,20,30,0.655172413793,305.5,90.0,10.750276608,40,12.6274785039,
1,1391,0,17,30,0.536523874131,332.0,87.8789036274,10.4822241865,38,13.860606916,
1,1392,0,24,30,0.62025317134,256.0,79.9920196533,9.96748326518,37,15.1967113889,
3,1392,0,20,30,0.655172413793,213.5,90.0,10.3580082385,53,14.7415504953,
9,1392,1,20,30,0.635593289513,340.0,86.4236655235,11.6166781726,46,13.6845427854,
2,1392,0,25,30,0.607913605215,342.0,73.610458374,10.5486483169,49,14.256938901,
1,1422,0,20,30,1.58648641144,276.5,-87.1375961304,9.52180651857,32,13.571751275,
4,1422,0,24,30,1.38918938687,295.0,-57.9946174622,9.57852286337,61,12.4151046853,
2,1422,0,24,30,0.695890387685,262.5,85.2363591194,10.381361318,47,15.7863898729,
2,1422,0,25,30,0.616438294539,275.0,63.4349498749,10.8312765817,48,15.2594497985,
1,1435,0,22,30,0.671711298737,268.0,86.0548141003,10.4450831207,27,14.1503644646,
4,1435,0,23,30,1.74358965386,263.0,-63.4349517822,9.58777884123,47,13.0110298344,
3,1435,0,20,30,0.612334790116,253.0,87.5104472637,9.53116833951,54,15.3381554304,
5,1435,0,24,30,1.36962026969,286.5,-86.8201675415,10.8151832066,62,15.5171078547,
1,1438,0,19,30,0.620689655172,263.5,90.0,10.1125075083,34,13.1590119875,
4,1438,0,27,30,1.48837212762,279.0,-63.4349517822,10.1685217239,68,14.0942671661,
3,1438,0,22,30,0.593607289626,259.0,81.8698978424,10.2669664397,46,14.8433905493,
8,1438,2,21,30,0.640102822504,418.5,85.6012945175,11.6232392022,34,13.9163313988,
1,1445,0,21,30,0.665757173804,268.0,87.709389925,10.4423424739,33,14.3226950988,
4,1445,0,22,30,1.44444465506,270.0,-63.4349517822,9.47037569292,55,13.1428952291,
4,1445,0,23,30,1.42777796938,230.5,-57.9946174622,9.64696178812,58,13.1529562213,
5,1445,0,22,30,1.60846567286,224.5,-84.2894058228,10.6588345397,43,14.9650006242,
1,1489,0,21,30,0.689655172414,288.5,90.0,10.6215381893,32,13.5267814905,
4,1489,0,21,30,1.43678154096,253.5,-60.6422462463,9.2703621414,43,12.7662358355,
8,1489,2,20,30,0.655172413793,356.5,90.0,10.6742458285,39,14.2758995019,
9,1489,0,16,30,0.4967637657,237.5,87.27368927,10.923954747,32,12.839720239,
1,1495,0,20,30,0.607843104457,225.5,85.2363581657,10.2675362317,33,13.8010820575,
4,1495,0,25,30,1.60000008239,244.5,-60.6422462463,9.96667779235,68,13.4800236191,
9,1495,1,21,30,1.55555543436,317.0,-80.5376739502,11.3240006102,53,13.7391533612,
5,1495,0,19,30,1.76811588066,251.0,-82.8749847412,9.40340118658,45,13.5915167697,
1,1500,0,20,30,0.529792709336,340.5,73.0724849701,11.2295067929,39,13.821931549,
5,1500,0,20,30,0.655172413793,290.5,90.0,9.61021396313,43,13.8935664666,
0,1500,1,21,30,0.627450940508,415.5,78.6900672913,11.4513964285,36,12.620612986,
0,1500,1,20,30,0.655172413793,451.5,90.0,12.2324183693,33,13.3097994426,
1,1536,0,16,30,0.51724137931,339.5,90.0,11.0749205664,35,14.5187985191,
5,1536,0,21,30,0.668686830244,261.5,86.6335391998,9.4541757672,61,14.1433736361,
3,1536,0,20,30,0.586466201541,230.0,83.6598086357,11.2653696642,46,14.2789547025,
6,1536,1,21,30,0.620503598257,323.0,67.6198635101,11.4247007393,41,13.2126398204,
1,1557,0,16,30,2.05847954627,272.5,-87.6140594482,10.3026990093,35,14.0112788156,
5,1557,0,22,30,1.5411140481,260.0,-83.9909896851,10.4063538305,39,14.4949041769,
5,1557,0,20,30,0.612788663597,233.0,83.9909944534,10.2849617119,51,14.0219624541,
7,1557,0,21,30,0.711590367322,217.0,85.6012949944,10.1219331709,45,13.3802590709,
1,1630,0,19,30,0.538745338772,228.5,83.6598081589,9.80611379664,37,14.3283059737,
6,1630,0,21,30,0.579387187149,290.0,70.0168933868,10.6655936021,49,13.3649863736,
3,1630,0,20,30,0.621428558931,202.5,86.9872126579,10.5812481843,53,14.1782485666,
0,1630,1,20,30,0.655172413793,426.5,90.0,12.2036616252,35,12.9502098955,
1,1655,0,21,30,1.60369584914,254.0,-83.4180526733,9.60152117209,44,13.8694161541,
6,1655,0,21,30,0.630075195152,258.5,82.2348332405,10.7576262346,42,13.2823722693,
5,1655,0,20,30,1.70186332405,206.5,-83.6598129272,10.2711918446,57,14.1752505368,
5,1655,0,21,30,0.689655172414,279.5,90.0,10.190613329,40,13.7898747236,
1,1679,0,19,30,0.620689655172,248.5,90.0,9.87243979583,39,13.6742993771,
6,1679,0,20,30,0.557377041783,284.5,75.9637556076,10.6471405718,43,12.8435927914,
7,1679,0,20,30,0.655172413793,232.0,90.0,9.26767410529,46,14.8014369504,
9,1679,1,20,30,0.609999998722,318.5,84.2894067764,11.9126188979,36,13.1213500922,
1,1762,0,17,30,1.82016356468,354.0,-87.5104446411,11.074543258,44,13.9389588344,
7,1762,0,21,30,0.689655172414,258.0,90.0,8.83549846974,55,14.3137602739,
6,1762,1,18,30,0.586206896552,309.0,90.0,11.3538888634,39,13.2282395752,
2,1762,0,21,30,0.689655172414,285.0,90.0,10.1791236507,47,14.725730405,
1,1807,0,19,30,1.65011293272,273.5,-87.7093887329,10.2500033776,42,13.5472585176,
8,1807,2,21,30,0.689655172414,362.0,90.0,10.7967007158,47,14.0588363228,
0,1807,1,20,30,0.655172413793,467.0,90.0,13.0927558842,36,13.1630719682,
7,1807,0,17,30,0.551724137931,202.5,90.0,8.95111826546,54,13.6596651577,
1,1836,0,20,30,0.592267157723,267.5,83.9909939766,10.2770093888,41,13.7401092755,
8,1836,2,19,30,0.620689655172,361.0,90.0,10.9765333775,46,13.8295066361,
3,1836,0,20,30,0.575638511665,244.0,83.2901630402,9.5561078367,60,14.0741488164,
6,1836,1,22,30,0.724137931034,343.5,90.0,11.0887157673,44,13.2405997114,
1,1865,0,21,30,0.666666623248,282.5,87.7974016666,10.3065395681,35,13.6240001061,
8,1865,1,21,30,0.689655172414,392.5,90.0,10.6744974498,43,14.2790992106,
6,1865,1,20,30,0.655172413793,308.0,90.0,11.8221921798,39,13.0889055228,
5,1865,0,21,30,0.597189634141,251.0,77.9052429199,9.3917053794,50,13.1752699117,
1,1876,0,20,30,1.56553396252,264.5,-87.3974456787,9.15833256101,36,13.4349555974,
8,1876,2,20,30,0.655172413793,357.0,90.0,10.3237710715,32,15.0366732541,
7,1876,0,20,30,0.655172413793,261.0,90.0,9.43569821502,34,15.2859055335,
6,1876,1,21,30,0.638796010851,335.5,84.2894067764,10.4607503491,47,13.6432106031,
1,1892,0,20,30,1.6598985195,330.5,-84.8055725098,11.3078135514,41,14.2070701923,
8,1892,2,20,30,0.617996660013,374.5,87.1375946999,11.0743982219,44,14.0738769708,
9,1892,1,22,30,0.724137931034,362.5,90.0,11.2500869577,43,13.2334245513,
2,1892,1,21,30,0.581227377171,277.5,83.6598081589,10.221526755,34,14.1344040721,
1,1904,0,19,30,0.592857159984,337.5,86.9872126579,10.6998254335,44,13.463403563,
9,1904,1,24,30,0.693304552198,336.0,82.4053564072,11.2695393823,55,14.0825766519,
0,1904,1,20,30,0.655172413793,425.0,90.0,12.2402144333,37,12.7732342997,
4,1904,0,24,30,1.40522878485,295.5,-66.8014068604,9.31383338133,50,12.8485170788,
1,1911,0,20,30,0.591776761699,339.5,85.0302596092,10.1073949137,42,14.263084968,
9,1911,1,21,30,0.761904781869,332.5,68.1985874176,11.1301874055,47,12.3735730024,
1,1911,0,20,30,1.56570164788,312.0,-87.6140594482,10.8647800181,32,13.6052735518,
1,1911,0,16,30,0.461641985816,250.5,85.4260787964,10.5025876328,28,13.964778888,
1,1928,0,20,30,0.627994910054,326.5,87.8789036274,10.7281866973,35,13.6335223624,
9,1928,1,18,30,0.511343793328,252.5,83.9909944534,10.9499566029,40,14.2863616847,
2,1928,0,23,30,0.624338704238,217.5,80.5376777649,10.8528665082,66,14.6254232111,
8,1928,1,19,30,1.86986306072,292.5,-77.4711914062,9.71737220046,43,12.8465585873,
1,1929,0,21,30,0.689655172414,292.5,90.0,10.1704545898,38,13.8460831362,
9,1929,0,18,30,0.586206896552,291.5,90.0,11.0533839921,44,14.0219941292,
2,1929,0,20,30,1.49079737303,224.0,-86.6335449219,9.49634796264,54,14.0220324772,
9,1929,1,21,30,0.705765412631,327.0,73.610458374,10.8660352604,55,12.5003566692,
1,1931,0,19,30,0.620689655172,235.5,90.0,9.70973071006,44,13.5370009643,
9,1931,1,20,30,0.602649088092,263.5,78.6900672913,11.1234988121,45,13.3241370113,
3,1931,0,19,30,0.570048363015,236.5,84.559668541,9.86097045609,45,13.7015664046,
1,1931,0,20,30,0.655172413793,314.5,90.0,10.9546584541,33,13.7909384989,
1,1939,0,16,30,1.99999986955,271.5,-87.3974456787,10.3979097935,42,12.8113964847,
9,1939,1,18,30,0.586206896552,267.0,90.0,10.1289645314,50,12.701566114,
3,1939,0,20,30,0.655172413793,253.5,90.0,10.5688319618,51,14.4507920259,
9,1939,1,22,30,0.724137931034,342.5,90.0,10.7225931989,47,12.8016327066,
1,1943,0,19,30,1.65532892308,231.0,-87.7093887329,9.5310690004,29,13.5623549528,
9,1943,1,22,30,0.724137931034,316.5,90.0,11.006264864,36,12.8856138628,
4,1943,0,23,30,1.43362821145,270.5,-59.036239624,9.67110878049,53,12.6493883407,
3,1943,0,21,30,0.659544222578,250.0,87.614055872,9.76613230669,62,14.5940108501,
1,1981,0,20,30,0.603524226511,250.5,85.0302591324,10.0413451592,35,13.6872729408,
9,1981,1,20,30,0.655172413793,350.5,90.0,11.9911075614,39,13.9726335975,
8,1981,2,20,30,0.655172413793,402.5,90.0,11.1623295443,39,13.5257367039,
1,1981,0,20,30,0.600522218472,206.5,85.6012949944,10.3459809651,34,13.885948531,
1,1998,0,21,30,0.478212307501,203.0,73.495639801,9.41177615817,37,14.1490221059,
9,1998,1,19,30,0.572706921777,292.5,86.1859250069,10.8325945601,38,13.2105718586,
9,1998,1,20,30,0.57792202133,294.5,78.6900672913,11.0767933779,51,12.7775853351,
8,1998,0,18,30,1.78695648935,363.5,-85.9143829346,11.5797239416,32,13.6419017196,
2,2006,0,23,30,0.758620689655,206.0,90.0,10.0257934048,33,15.8868451399,
0,2006,1,20,30,0.655172413793,446.5,90.0,12.5459424862,30,13.0426141409,
0,2006,1,20,30,0.655172413793,443.5,90.0,12.2619164599,40,13.2273423224,
6,2006,0,17,30,0.496697510949,262.0,80.9097223282,9.60732003849,41,12.6201710901,
2,2030,0,22,30,0.724137931034,273.0,90.0,9.28490092313,36,15.0342036583,
0,2030,1,20,30,0.655172413793,432.0,90.0,11.754732911,39,12.7408160718,
3,2030,0,19,30,0.566400073338,212.5,84.559668541,9.66304148156,51,13.6321210229,
0,2030,1,20,30,0.655172413793,425.5,90.0,11.8180438008,34,12.6624227554,
2,2044,0,20,30,0.608888902226,200.5,85.0302591324,9.21375685362,59,13.6242061129,
0,2044,1,20,30,0.655172413793,454.0,90.0,12.4662858124,31,13.0592244482,
4,2044,0,20,30,0.655172413793,246.5,90.0,9.41243912302,58,12.4069177482,
4,2044,0,20,30,1.61445767579,236.0,-68.9624862671,8.60949842194,60,11.7664592136,
2,2051,0,21,30,0.644216677232,242.0,87.5104470253,11.0112150508,45,15.4815977103,
0,2051,1,20,30,0.655172413793,458.5,90.0,12.6017959241,36,13.1162701708,
5,2051,0,17,30,2.06034481424,153.0,-77.7352218628,9.15032392485,47,12.5233871594,
1,2051,0,12,30,2.73191490503,236.0,-87.3974456787,10.2048602668,31,12.4965452663,
2,2069,0,24,30,0.734042553871,249.5,87.3974380493,10.490361622,47,15.4164181737,
0,2069,1,20,30,0.655172413793,442.0,90.0,12.2336953889,35,13.1110689186,
6,2069,1,21,30,0.617977509652,309.0,67.1663455963,11.063007472,48,13.6055508942,
9,2069,1,19,30,0.620689655172,253.0,90.0,10.729360124,53,13.7152558201,
2,2084,0,22,30,0.666048285648,202.5,86.8201699257,10.3878320402,49,15.0678315109,
0,2084,1,20,30,0.655172413793,465.0,90.0,12.2122134803,26,13.4361074415,
8,2084,1,18,30,0.586206896552,343.5,90.0,10.3613050464,42,13.9195195277,
4,2084,1,21,30,1.60305321758,303.5,-66.8014068604,10.4405327597,46,12.8411658108,
2,2091,0,21,30,0.631372560758,206.0,86.6335391998,10.5338122101,44,14.7569180071,
0,2091,1,20,30,0.655172413793,434.0,90.0,12.2007442837,33,12.981796789,
9,2091,0,18,30,0.550295933053,298.0,83.2901630402,10.2525193993,37,12.6111077538,
1,2091,0,24,30,0.673735773346,269.5,62.2414608002,10.1475262962,51,13.2193381328,
2,2096,0,21,30,0.512061344633,229.0,66.2505054474,10.2388464717,41,14.9295786123,
0,2096,1,20,30,0.655172413793,471.5,90.0,12.8660057484,28,13.3798435878,
9,2096,1,20,30,0.655172413793,336.0,90.0,11.6413687278,31,13.638801788,
6,2096,0,20,30,0.655172413793,305.5,90.0,10.6687596026,35,12.3583868537,
2,2111,0,24,30,0.726937226298,287.0,86.8201699257,9.4127736567,42,15.3965626533,
1,2111,0,19,30,0.539928455619,235.0,83.8844971657,9.82077379574,41,13.9752648276,
1,2111,0,20,30,0.628318541983,225.0,87.8789036274,10.1165992803,41,13.9890033116,
1,2111,0,19,30,0.574654980718,229.5,85.7636051178,10.0257319219,35,13.9903412425,
2,2126,0,21,30,0.632688969641,226.0,86.9872126579,9.90128853552,45,14.2924499041,
1,2126,0,18,30,0.552572728892,348.0,82.4053564072,11.4440777977,33,13.0789203921,
2,2126,0,20,30,0.655172413793,237.0,90.0,9.28728151899,58,14.4302235258,
6,2126,1,20,30,0.599092277141,297.5,65.7722549438,11.0539168062,40,13.2081944944,
2,2162,0,20,30,0.557461414237,203.0,83.9909939766,9.05632811331,49,14.2608913007,
1,2162,0,13,30,2.69014069337,230.5,-85.6012878418,9.70176573565,38,13.0361415883,
6,2162,0,20,30,0.655172413793,292.5,90.0,10.5636990336,37,12.0594851499,
2,2162,0,20,30,0.609243683174,277.0,86.4236655235,10.8660487115,47,14.0007890686,
2,2178,0,22,30,0.724137931034,288.0,90.0,10.2156303269,36,15.4102683228,
1,2178,0,21,30,0.579617913702,253.5,78.6900672913,9.73455780732,41,14.3996296147,
7,2178,0,19,30,0.620689655172,201.5,90.0,8.72866820691,44,12.909619061,
8,2178,2,23,30,0.617187554239,423.5,75.9637556076,10.8809358826,44,14.1400970244,
2,2196,0,24,30,0.675425001346,268.5,84.5596675873,9.86969079082,39,15.7366622489,
1,2196,0,18,30,1.7542858282,271.0,-87.27368927,10.0607212175,40,12.7185666779,
9,2196,1,21,30,1.60555557817,340.0,-66.0375061035,10.4498832679,30,12.8611493937,
6,2196,1,22,30,0.549707625874,260.5,68.1985931396,11.5714097577,41,13.1149856214,
2,2208,0,20,30,0.655172413793,247.0,90.0,9.94202120124,48,14.8626836281,
2,2208,0,22,30,0.664814831795,215.5,86.8201699257,10.3045753955,60,14.3594562357,
0,2208,1,20,30,0.655172413793,436.5,90.0,12.2196598568,41,12.802485924,
8,2208,2,20,30,0.655172413793,380.0,90.0,10.68620664,48,14.4474080005,
2,2227,0,21,30,0.638360127501,214.0,87.5104470253,10.8753697365,57,14.7576804465,
2,2227,1,20,30,0.655172413793,270.5,90.0,10.6623677365,46,14.3509222168,
2,2227,0,24,30,0.528868344801,236.0,74.9315109253,10.2634742129,47,14.7672424185,
7,2227,0,22,30,0.704834624914,217.5,72.8972702026,8.92949668627,43,12.9856288949,
2,2254,0,23,30,0.700525394713,267.0,86.9872126579,9.67564916531,47,15.531475215,
2,2254,0,23,30,0.649645318751,229.0,85.0302591324,10.459114289,51,15.234571169,
5,2254,0,15,30,0.48275862069,229.5,90.0,10.2749187062,42,14.3219217267,
4,2254,0,20,30,1.57911392605,210.5,-66.3706207275,8.97846620724,57,12.1419220938,
2,2269,0,25,30,0.70151767953,257.5,83.9909939766,10.0844157279,45,15.0712649893,
2,2269,0,24,30,0.681895130934,269.0,83.9909939766,10.2422318849,44,14.7845474569,
6,2269,1,21,30,0.577507628036,337.0,73.3007583618,11.6028379852,42,13.4304561164,
9,2269,1,20,30,0.621621694858,286.0,87.1375946999,11.6719966594,55,13.5171741119,
2,2279,0,22,30,0.621301852968,226.0,84.8055710793,10.2174921554,39,15.4538530659,
2,2279,0,24,30,0.687789818873,297.5,84.559668541,10.8501384137,45,15.278862365,
7,2279,0,21,30,0.638297838926,268.5,82.8749833107,9.66363185063,50,13.1290370445,
9,2279,1,21,30,0.689655172414,330.0,90.0,11.0271047792,41,12.4904572945,
2,2291,0,22,30,0.724137931034,260.0,90.0,11.0219076627,44,14.7562680657,
2,2291,0,22,30,0.724137931034,222.0,90.0,10.1233284985,46,14.9538369179,
9,2291,1,21,30,0.689655172414,337.0,90.0,10.651970127,42,12.2051778097,
1,2291,0,18,30,1.75301204193,376.0,-84.2894058228,11.7739864575,33,13.2978110403,
2,2302,0,19,30,0.620689655172,209.0,90.0,9.49892465076,60,14.1232372505,
3,2302,0,21,30,0.689655172414,255.0,90.0,10.5889326973,44,14.9812312475,
0,2302,1,21,30,0.689655172414,451.5,90.0,12.7872871999,36,13.3305993925,
2,2302,0,22,30,0.589136413187,234.5,82.568590641,10.6659493884,48,14.6039578241,
2,2356,0,20,30,0.52558140381,195.5,81.8698968887,9.64014574515,44,14.6179943813,
3,2356,0,20,30,0.655172413793,243.0,90.0,10.2039321204,58,14.7136629205,
5,2356,0,20,30,1.84297529004,215.0,-76.6075057983,9.50540516589,38,13.4164429542,
6,2356,0,18,30,0.50326798479,255.5,80.9097232819,11.0586522206,41,12.8332126116,
2,2383,0,20,30,0.567765554324,259.0,83.6598081589,9.01141523131,42,14.270635891,
3,2383,0,20,30,0.620320841778,264.0,86.9872126579,9.98663613409,60,14.3436910607,
8,2383,1,20,30,0.655172413793,358.5,90.0,11.1012509522,39,13.368670786,
3,2383,0,17,30,0.551724137931,204.0,90.0,9.26350588388,60,13.3330321664,
2,2410,0,21,30,0.65415991933,252.5,87.27368927,9.16213256109,49,14.4285504212,
4,2410,0,22,30,1.43390783583,268.5,-66.3706207275,9.25006640928,50,12.9769562662,
1,2410,0,11,30,3.17117154213,195.5,-85.2363510132,9.45747317404,26,11.9911997037,
0,2410,1,19,30,0.620689655172,433.0,90.0,12.3079382218,36,13.1161024977,
2,2464,0,20,30,0.655172413793,262.5,90.0,9.84265593647,43,14.7030344197,
4,2464,0,22,30,1.4489796635,237.0,-61.389541626,9.26633415452,58,12.2177834657,
6,2464,1,22,30,0.575757573911,285.5,71.5650501251,10.6386456834,47,13.2121184767,
4,2464,0,23,30,1.454861251,232.5,-61.6992454529,9.78187449375,59,12.6291152209,
2,2503,0,23,30,0.630323617651,259.0,81.0273733139,10.2273447692,64,14.653578665,
5,2503,0,17,30,0.526655909061,255.5,87.2736890316,9.83066608829,48,13.5694808895,
0,2503,1,19,30,0.620689655172,430.5,90.0,12.1968985368,37,13.6365594829,
3,2503,0,20,30,0.623703673731,219.0,87.5104472637,10.7497962599,53,13.948448147,
2,2531,0,22,30,0.502958612486,267.5,72.2553272247,9.10622540727,38,14.1601516005,
5,2531,0,18,30,0.586206896552,277.0,90.0,10.1702052806,48,14.2785726881,
3,2531,0,20,30,0.655172413793,278.0,90.0,9.85557717324,54,14.1846401719,
1,2531,0,20,30,0.655172413793,283.0,90.0,10.1418894006,40,13.3829013293,
2,2561,0,23,30,0.639676098347,245.5,79.3803453445,10.0137577651,58,14.2432139635,
5,2561,0,18,30,0.559020016625,219.0,82.4053554535,10.2988346717,46,13.1231997736,
6,2561,1,21,30,0.606694564599,278.5,77.7352266312,10.4495434958,43,13.3642774151,
1,2561,0,16,30,0.475753601637,300.0,87.7974019051,10.565851518,25,14.105567515,
2,2570,0,22,30,0.68327969944,276.5,87.2736890316,9.63893655599,48,15.1854941981,
5,2570,0,20,30,0.655172413793,290.5,90.0,9.74460526043,46,13.479140433,
7,2570,0,22,30,0.724137931034,286.5,90.0,9.61232870531,47,13.0854686599,
0,2570,1,20,30,0.655172413793,442.0,90.0,12.4514277934,31,13.0503383505,
2,2572,0,22,30,0.516421293637,218.5,65.3764381409,9.35631807865,48,14.6828076995,
5,2572,0,21,30,0.649859891717,246.0,85.2363581657,10.4848323429,54,14.4251926986,
7,2572,0,20,30,0.630642887806,229.0,85.4260787964,9.7981435736,48,13.2146836056,
2,2572,0,22,30,0.633928498651,235.5,84.8055706024,10.1548538071,45,15.4541348356,
2,2608,0,26,30,0.67589579749,276.0,81.0273742676,9.80758503232,50,14.9376953368,
6,2608,1,21,30,0.58732875572,297.0,62.1027259827,10.8127523237,41,12.5623662724,
0,2608,1,21,30,0.689655172414,471.0,90.0,12.5287076488,34,13.5320203632,
8,2608,2,20,30,0.655172413793,389.0,90.0,11.4743129922,39,13.2915189771,
2,2618,0,22,30,0.724137931034,238.5,90.0,10.0925126435,50,14.6214341233,
6,2618,0,22,30,0.614678890979,289.0,56.3099365234,9.94283362024,43,13.2497201177,
1,2618,0,15,30,2.19653183917,306.5,-87.7974014282,10.5901673206,31,14.0099330265,
8,2618,0,17,30,0.551724137931,272.5,90.0,10.4412415108,48,13.4800724385,
2,2656,0,23,30,0.758620689655,236.0,90.0,9.92852194408,49,14.6289136052,
6,2656,1,21,30,0.612903211486,268.0,75.9637556076,10.4944501328,48,13.9629395214,
5,2656,0,21,30,1.52108426191,195.0,-86.6335449219,9.84942934927,56,13.8696582485,
6,2656,1,19,30,0.620689655172,268.0,90.0,10.2320692826,48,13.1583218292,
2,2687,0,24,30,0.631659075398,286.5,79.2157020569,10.7181212506,52,14.7447646604,
6,2687,0,22,30,0.572386147372,286.0,67.7509784698,11.0194529721,43,13.1796008417,
8,2687,2,21,30,0.646067432371,392.0,86.8201699257,11.4247674337,38,14.5572601699,
7,2687,0,17,30,0.551724137931,225.0,90.0,9.18550143354,47,12.902694999,
2,2708,0,23,30,0.700607916997,250.5,87.3974380493,8.99347141934,41,15.2370104654,
7,2708,0,22,30,1.52346572211,221.0,-85.9143829346,9.17163346351,62,14.1723591992,
0,2708,1,20,30,0.655172413793,414.5,90.0,11.6707790652,43,12.9137816467,
8,2708,2,18,30,1.71649481794,342.5,-87.5104446411,10.6209005332,43,13.7286247975,
2,2730,0,24,30,0.636771231561,238.5,81.8698978424,10.2901485963,50,15.580509059,
7,2730,0,21,30,1.45,236.0,90.0,9.11711476686,47,14.1909633265,
3,2730,0,21,30,0.649230801244,247.5,87.3974380493,9.90931588929,55,14.6533458777,
0,2730,1,22,30,0.724137931034,510.0,90.0,13.1141053892,34,13.4372038638,
2,2753,0,20,30,1.6761904939,274.5,-85.2363510132,9.66823923718,46,14.9073705672,
7,2753,0,25,30,1.86400005863,242.5,-70.7099533081,10.0891497655,56,14.0176535272,
5,2753,0,16,30,0.51724137931,264.0,90.0,10.096344437,37,13.3789019138,
3,2753,0,18,30,0.461538463936,207.0,78.6900672913,9.6433465318,52,13.4348041362,
2,2766,0,21,30,0.689655172414,283.5,90.0,9.87711659218,41,14.9533615264,
7,2766,0,21,30,1.8727273261,225.0,-79.3803482056,10.0135744945,48,13.6108449143,
6,2766,1,22,30,0.724137931034,343.0,90.0,11.0658994558,41,13.4189521009,
6,2766,1,23,30,0.61000002292,310.0,71.5650539398,10.1574907932,42,13.8810173209,
2,2790,0,20,30,0.655172413793,244.5,90.0,10.6592854839,42,15.2360833864,
7,2790,0,19,30,0.620689655172,255.0,90.0,9.36701987914,49,13.7625674798,
9,2790,1,19,30,0.620689655172,275.0,90.0,11.7871104754,42,14.020990682,
0,2790,1,21,30,0.644776066008,418.5,79.6951532364,11.8524784176,32,12.8642448852,
2,2803,0,22,30,0.724137931034,245.5,90.0,9.44141902382,43,14.8877428634,
8,2803,2,20,30,0.655172413793,428.5,90.0,11.6135430374,40,13.5040540552,
0,2803,1,20,30,0.655172413793,418.0,90.0,11.6790686263,38,12.7795545432,
3,2803,0,20,30,0.655172413793,274.5,90.0,9.64485550894,51,14.9436879993,
2,2825,0,21,30,0.689655172414,258.0,90.0,9.16068754094,45,15.5738231701,
8,2825,1,18,30,0.586206896552,293.5,90.0,10.2202721845,35,14.2517356137,
2,2825,0,24,30,0.585874799835,220.5,78.1113424301,10.4473030828,49,14.7586213509,
5,2825,1,20,30,0.655172413793,270.5,90.0,10.9307575106,51,14.8517135925,
2,2876,0,22,30,0.625000015675,228.0,84.8055710793,10.2128328389,51,14.719209393,
8,2876,2,18,30,0.586206896552,375.5,90.0,11.0596785395,42,13.603676143,
7,2876,0,22,30,0.700127097486,249.5,85.7636055946,10.3611974395,49,15.2097785497,
6,2876,1,21,30,0.579710119845,278.5,63.4349498749,11.5636721704,42,12.5961907209,
2,2883,0,19,30,0.540740694304,275.0,83.6598081589,9.51892041745,43,14.1485950454,
8,2883,2,20,30,0.655172413793,430.5,90.0,11.4405683795,30,13.6880767255,
8,2883,2,19,30,1.73770489447,338.5,-81.8698959351,10.7289936052,42,13.3677058315,
3,2883,0,19,30,1.71428558729,232.5,-87.3974456787,9.8969355875,52,14.1191079014,
2,2886,0,20,30,0.655172413793,200.0,90.0,9.27021250638,55,14.1816473196,
8,2886,2,18,30,0.586206896552,326.5,90.0,10.708233846,47,13.4642021511,
8,2886,2,20,30,0.609345824786,402.5,86.8201699257,10.7937675464,40,14.1796812113,
6,2886,1,20,30,0.591205186115,263.0,69.7751407623,10.1463509609,41,12.947572723,
2,2899,0,20,30,0.655172413793,208.0,90.0,10.041707849,40,15.3296401542,
8,2899,2,20,30,0.655172413793,370.0,90.0,10.6452972245,38,13.8198562231,
9,2899,1,21,30,0.666136794166,297.5,76.60750103,10.390373619,42,12.1841299366,
9,2899,1,20,30,0.632653086506,291.5,84.2894067764,11.152274241,49,12.8641392796,
2,2919,0,22,30,0.61279458298,235.5,66.0375080109,8.99081048619,55,13.6701529027,
9,2919,1,20,30,0.655172413793,270.0,90.0,10.4320855819,46,12.6484935116,
1,2919,0,14,30,2.44360879031,262.0,-84.8055725098,10.5803057729,35,12.1365639283,
9,2919,1,22,30,0.701520833257,328.5,86.8201699257,10.2559650748,42,13.251465401,
2,2930,0,22,30,0.688826013636,286.5,87.6140561104,10.1895376343,35,14.6765974569,
9,2930,1,22,30,0.724137931034,324.0,90.0,10.766138381,33,12.4695738287,
