label,filename,weight0_0,weight1_0,weight2_0,weight3_0,weight0_1,weight1_1,weight2_1,weight3_1,weight0_2,weight1_2,weight2_2,weight3_2,weight0_3,weight1_3,weight2_3,weight3_3,
3,3341,0.0,0.0,0.0,0.0,34.0,19.0,21.0,36.0,43.0,38.0,35.0,36.0,7.0,0.0,6.0,0.0,
4,3341,0.0,0.0,20.0,9.0,10.0,35.0,60.0,33.0,41.0,26.0,52.0,57.0,0.0,0.0,13.0,0.0,
1,3341,0.0,0.0,0.0,0.0,59.0,56.0,56.0,37.0,27.0,40.0,51.0,53.0,0.0,0.0,0.0,0.0,
3,3360,8.0,0.0,0.0,0.0,40.0,6.0,28.0,48.0,35.0,44.0,49.0,39.0,0.0,0.0,12.0,0.0,
3,3360,0.0,0.0,0.0,0.0,47.0,35.0,0.0,33.0,64.0,56.0,50.0,37.0,14.0,0.0,9.0,0.0,
6,3360,0.0,0.0,0.0,0.0,25.0,51.0,52.0,32.0,34.0,8.0,19.0,64.0,0.0,0.0,0.0,20.0,
0,3360,0.0,6.0,8.0,0.0,38.0,33.0,21.0,36.0,43.0,24.0,23.0,51.0,0.0,10.0,16.0,0.0,
3,3364,0.0,0.0,0.0,0.0,39.0,6.0,16.0,29.0,39.0,44.0,38.0,46.0,0.0,0.0,0.0,17.0,
3,3364,0.0,0.0,0.0,0.0,42.0,0.0,15.0,38.0,48.0,42.0,51.0,53.0,0.0,13.0,0.0,0.0,
6,3364,0.0,0.0,0.0,0.0,35.0,57.0,62.0,35.0,30.0,0.0,41.0,55.0,0.0,0.0,0.0,18.0,
4,3364,0.0,0.0,11.0,0.0,9.0,45.0,41.0,0.0,31.0,12.0,57.0,46.0,0.0,0.0,10.0,0.0,
3,3400,10.0,0.0,0.0,0.0,38.0,0.0,25.0,29.0,54.0,47.0,46.0,48.0,0.0,7.0,13.0,11.0,
4,3400,0.0,0.0,25.0,0.0,13.0,48.0,58.0,8.0,30.0,17.0,60.0,62.0,0.0,25.0,11.0,0.0,
0,3400,0.0,19.0,12.0,0.0,49.0,34.0,38.0,49.0,50.0,21.0,17.0,47.0,0.0,20.0,23.0,0.0,
0,3400,0.0,21.0,6.0,0.0,39.0,32.0,42.0,41.0,47.0,16.0,16.0,51.0,10.0,24.0,24.0,9.0,
3,3402,8.0,0.0,0.0,0.0,47.0,30.0,9.0,44.0,24.0,25.0,38.0,46.0,0.0,0.0,0.0,16.0,
4,3402,0.0,6.0,8.0,0.0,39.0,50.0,55.0,30.0,0.0,42.0,62.0,28.0,0.0,0.0,11.0,0.0,
0,3402,0.0,9.0,8.0,0.0,41.0,33.0,36.0,45.0,42.0,23.0,26.0,38.0,0.0,15.0,9.0,0.0,
2,3402,9.0,0.0,0.0,7.0,56.0,18.0,35.0,61.0,23.0,32.0,11.0,53.0,0.0,0.0,0.0,23.0,
3,3417,0.0,0.0,0.0,0.0,41.0,11.0,10.0,36.0,52.0,34.0,51.0,44.0,0.0,0.0,6.0,0.0,
4,3417,0.0,12.0,0.0,0.0,44.0,52.0,20.0,44.0,0.0,41.0,46.0,7.0,0.0,9.0,0.0,0.0,
1,3417,0.0,0.0,0.0,0.0,58.0,55.0,49.0,46.0,38.0,52.0,55.0,55.0,0.0,0.0,0.0,0.0,
7,3417,0.0,9.0,0.0,0.0,53.0,55.0,49.0,46.0,43.0,59.0,36.0,10.0,0.0,10.0,0.0,0.0,
3,3469,0.0,0.0,0.0,0.0,48.0,15.0,14.0,28.0,44.0,47.0,36.0,40.0,0.0,0.0,15.0,0.0,
4,3469,0.0,0.0,23.0,0.0,22.0,47.0,58.0,28.0,29.0,9.0,49.0,60.0,0.0,11.0,16.0,0.0,
6,3469,0.0,0.0,0.0,0.0,29.0,35.0,54.0,28.0,19.0,0.0,38.0,42.0,0.0,0.0,20.0,24.0,
9,3469,0.0,9.0,0.0,0.0,58.0,38.0,19.0,50.0,38.0,48.0,39.0,54.0,0.0,16.0,16.0,7.0,
3,3521,0.0,0.0,0.0,0.0,44.0,37.0,21.0,46.0,49.0,24.0,46.0,47.0,0.0,0.0,9.0,0.0,
5,3521,0.0,0.0,0.0,0.0,44.0,45.0,15.0,30.0,44.0,24.0,35.0,39.0,0.0,0.0,11.0,0.0,
2,3521,9.0,22.0,0.0,0.0,62.0,31.0,30.0,61.0,17.0,24.0,15.0,48.0,0.0,0.0,0.0,10.0,
1,3521,0.0,0.0,0.0,0.0,38.0,27.0,37.0,53.0,44.0,61.0,50.0,39.0,0.0,0.0,0.0,0.0,
3,3536,7.0,0.0,0.0,0.0,45.0,14.0,9.0,33.0,52.0,39.0,29.0,40.0,13.0,0.0,0.0,0.0,
5,3536,0.0,6.0,0.0,0.0,56.0,61.0,14.0,40.0,53.0,25.0,32.0,51.0,0.0,0.0,19.0,12.0,
3,3536,19.0,7.0,0.0,9.0,50.0,15.0,31.0,46.0,53.0,52.0,34.0,40.0,9.0,0.0,0.0,0.0,
6,3536,0.0,0.0,12.0,0.0,46.0,54.0,64.0,53.0,0.0,7.0,63.0,59.0,0.0,0.0,11.0,0.0,
3,3565,0.0,0.0,0.0,6.0,51.0,7.0,10.0,45.0,29.0,56.0,48.0,49.0,0.0,0.0,0.0,6.0,
5,3565,0.0,20.0,0.0,0.0,53.0,29.0,41.0,46.0,55.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,
6,3565,0.0,11.0,8.0,0.0,30.0,41.0,52.0,27.0,37.0,0.0,41.0,55.0,0.0,0.0,0.0,26.0,
5,3565,0.0,20.0,7.0,0.0,62.0,41.0,54.0,60.0,53.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,
3,3579,9.0,0.0,0.0,0.0,51.0,24.0,19.0,45.0,51.0,49.0,46.0,50.0,0.0,0.0,15.0,17.0,
5,3579,8.0,9.0,0.0,0.0,60.0,58.0,30.0,57.0,50.0,20.0,58.0,47.0,8.0,0.0,0.0,0.0,
7,3579,0.0,0.0,20.0,0.0,31.0,6.0,55.0,37.0,54.0,42.0,33.0,0.0,48.0,20.0,0.0,0.0,
9,3579,0.0,0.0,0.0,0.0,44.0,39.0,0.0,41.0,47.0,55.0,21.0,42.0,0.0,0.0,16.0,9.0,
3,3583,0.0,0.0,0.0,0.0,53.0,20.0,8.0,53.0,53.0,56.0,32.0,50.0,0.0,0.0,20.0,8.0,
5,3583,0.0,0.0,0.0,0.0,49.0,49.0,0.0,35.0,38.0,25.0,21.0,37.0,6.0,0.0,9.0,0.0,
8,3583,0.0,0.0,10.0,0.0,26.0,50.0,46.0,31.0,47.0,47.0,31.0,42.0,20.0,0.0,0.0,0.0,
3,3583,13.0,0.0,0.0,6.0,51.0,31.0,0.0,54.0,48.0,49.0,36.0,45.0,0.0,0.0,15.0,13.0,
3,3591,8.0,0.0,0.0,0.0,46.0,7.0,0.0,29.0,57.0,44.0,52.0,43.0,0.0,0.0,10.0,0.0,
5,3591,15.0,15.0,0.0,0.0,64.0,44.0,26.0,49.0,64.0,9.0,30.0,33.0,8.0,0.0,0.0,0.0,
9,3591,0.0,7.0,0.0,0.0,41.0,31.0,0.0,24.0,38.0,34.0,20.0,38.0,11.0,16.0,9.0,0.0,
1,3591,0.0,0.0,0.0,0.0,28.0,57.0,25.0,21.0,38.0,38.0,43.0,49.0,0.0,0.0,0.0,0.0,
3,3606,0.0,0.0,0.0,0.0,42.0,0.0,8.0,33.0,54.0,51.0,47.0,25.0,12.0,0.0,9.0,0.0,
6,3606,0.0,0.0,0.0,0.0,40.0,55.0,51.0,36.0,28.0,28.0,31.0,52.0,0.0,0.0,24.0,14.0,
0,3606,0.0,0.0,12.0,0.0,48.0,29.0,20.0,50.0,54.0,21.0,31.0,35.0,8.0,16.0,6.0,0.0,
6,3606,0.0,0.0,0.0,0.0,36.0,57.0,51.0,41.0,37.0,27.0,21.0,52.0,0.0,0.0,23.0,17.0,
3,3648,0.0,0.0,0.0,0.0,45.0,16.0,8.0,39.0,48.0,34.0,50.0,30.0,0.0,0.0,7.0,0.0,
6,3648,0.0,0.0,7.0,0.0,28.0,40.0,41.0,37.0,31.0,0.0,29.0,64.0,0.0,0.0,0.0,26.0,
4,3648,0.0,6.0,29.0,0.0,23.0,45.0,51.0,27.0,28.0,17.0,52.0,43.0,0.0,23.0,0.0,0.0,
8,3648,0.0,0.0,8.0,0.0,18.0,56.0,63.0,36.0,52.0,46.0,29.0,50.0,0.0,0.0,0.0,0.0,
3,3649,9.0,0.0,0.0,0.0,52.0,30.0,10.0,46.0,29.0,59.0,41.0,49.0,0.0,0.0,22.0,18.0,
6,3649,0.0,0.0,0.0,0.0,23.0,47.0,64.0,36.0,43.0,0.0,50.0,46.0,0.0,0.0,19.0,32.0,
4,3649,0.0,0.0,11.0,0.0,20.0,55.0,43.0,12.0,34.0,36.0,63.0,47.0,0.0,16.0,11.0,0.0,
9,3649,0.0,6.0,0.0,0.0,46.0,44.0,12.0,49.0,46.0,51.0,38.0,41.0,0.0,17.0,13.0,0.0,
3,3693,10.0,7.0,0.0,0.0,54.0,19.0,23.0,45.0,38.0,47.0,50.0,49.0,0.0,0.0,19.0,0.0,
6,3693,0.0,0.0,0.0,0.0,36.0,48.0,58.0,41.0,7.0,0.0,39.0,44.0,0.0,0.0,13.0,18.0,
9,3693,9.0,14.0,0.0,0.0,43.0,46.0,7.0,32.0,24.0,53.0,41.0,31.0,0.0,11.0,11.0,0.0,
3,3693,7.0,9.0,0.0,0.0,57.0,24.0,10.0,50.0,42.0,56.0,33.0,52.0,0.0,0.0,22.0,6.0,
3,3700,0.0,7.0,0.0,0.0,46.0,16.0,6.0,34.0,47.0,39.0,41.0,48.0,0.0,0.0,8.0,7.0,
7,3700,0.0,0.0,0.0,0.0,54.0,0.0,37.0,51.0,60.0,46.0,14.0,0.0,34.0,0.0,0.0,0.0,
0,3700,0.0,6.0,10.0,0.0,22.0,20.0,33.0,29.0,50.0,24.0,8.0,58.0,0.0,14.0,17.0,17.0,
0,3700,0.0,8.0,0.0,0.0,46.0,62.0,48.0,50.0,34.0,40.0,32.0,43.0,0.0,7.0,9.0,0.0,
3,3703,8.0,0.0,0.0,0.0,42.0,18.0,10.0,50.0,37.0,39.0,41.0,42.0,0.0,0.0,6.0,6.0,
7,3703,0.0,0.0,0.0,0.0,27.0,0.0,33.0,31.0,47.0,39.0,49.0,9.0,28.0,0.0,0.0,0.0,
0,3703,0.0,9.0,9.0,0.0,56.0,40.0,38.0,49.0,35.0,33.0,22.0,54.0,0.0,0.0,19.0,0.0,
3,3703,0.0,0.0,0.0,0.0,47.0,15.0,0.0,37.0,45.0,45.0,36.0,47.0,0.0,0.0,10.0,19.0,
3,3711,0.0,0.0,0.0,0.0,41.0,21.0,29.0,35.0,50.0,37.0,48.0,41.0,19.0,9.0,0.0,0.0,
7,3711,0.0,0.0,0.0,0.0,40.0,6.0,53.0,41.0,59.0,44.0,54.0,0.0,0.0,0.0,10.0,0.0,
1,3711,0.0,0.0,0.0,0.0,31.0,35.0,45.0,40.0,45.0,46.0,30.0,33.0,0.0,0.0,0.0,0.0,
1,3711,0.0,0.0,0.0,0.0,38.0,60.0,59.0,37.0,34.0,44.0,35.0,43.0,0.0,0.0,0.0,0.0,
3,3746,0.0,0.0,0.0,0.0,57.0,20.0,23.0,51.0,48.0,54.0,53.0,52.0,0.0,0.0,11.0,0.0,
7,3746,0.0,0.0,15.0,0.0,51.0,0.0,56.0,44.0,60.0,41.0,48.0,0.0,34.0,7.0,0.0,0.0,
4,3746,0.0,0.0,17.0,0.0,15.0,45.0,64.0,20.0,32.0,63.0,63.0,41.0,0.0,0.0,11.0,0.0,
6,3746,0.0,0.0,6.0,0.0,32.0,43.0,55.0,34.0,24.0,14.0,32.0,47.0,0.0,0.0,17.0,13.0,
3,3782,0.0,0.0,0.0,0.0,53.0,10.0,0.0,37.0,54.0,48.0,44.0,44.0,9.0,0.0,0.0,0.0,
7,3782,0.0,0.0,0.0,0.0,53.0,19.0,43.0,38.0,64.0,56.0,49.0,10.0,8.0,6.0,8.0,0.0,
8,3782,0.0,10.0,0.0,0.0,48.0,57.0,28.0,42.0,50.0,43.0,64.0,48.0,11.0,14.0,0.0,0.0,
2,3782,0.0,0.0,0.0,0.0,59.0,19.0,36.0,53.0,27.0,35.0,9.0,34.0,0.0,0.0,0.0,0.0,
3,3795,0.0,0.0,0.0,0.0,49.0,0.0,10.0,46.0,49.0,51.0,35.0,49.0,0.0,0.0,17.0,7.0,
7,3795,0.0,0.0,0.0,0.0,37.0,0.0,39.0,31.0,58.0,26.0,59.0,23.0,44.0,29.0,9.0,0.0,
9,3795,0.0,10.0,0.0,0.0,42.0,36.0,15.0,44.0,42.0,43.0,30.0,44.0,0.0,8.0,16.0,7.0,
5,3795,0.0,13.0,0.0,0.0,60.0,62.0,20.0,47.0,42.0,13.0,37.0,36.0,0.0,0.0,0.0,0.0,
3,3810,12.0,0.0,0.0,8.0,55.0,25.0,12.0,36.0,23.0,36.0,45.0,41.0,0.0,0.0,9.0,27.0,
8,3810,0.0,0.0,0.0,0.0,50.0,46.0,48.0,55.0,41.0,57.0,39.0,38.0,0.0,0.0,0.0,0.0,
1,3810,0.0,0.0,0.0,0.0,51.0,55.0,64.0,60.0,43.0,34.0,34.0,20.0,0.0,0.0,0.0,0.0,
0,3810,0.0,16.0,16.0,0.0,61.0,32.0,27.0,61.0,37.0,40.0,30.0,38.0,0.0,7.0,9.0,0.0,
3,3879,0.0,0.0,0.0,0.0,46.0,21.0,0.0,34.0,56.0,51.0,48.0,54.0,9.0,0.0,15.0,9.0,
8,3879,0.0,0.0,8.0,7.0,42.0,34.0,50.0,40.0,31.0,34.0,43.0,37.0,0.0,15.0,0.0,0.0,
7,3879,0.0,6.0,6.0,0.0,21.0,25.0,37.0,30.0,54.0,44.0,38.0,13.0,29.0,22.0,0.0,0.0,
9,3879,0.0,6.0,0.0,0.0,58.0,49.0,0.0,34.0,22.0,64.0,32.0,49.0,0.0,0.0,11.0,24.0,
3,3898,9.0,0.0,0.0,0.0,53.0,11.0,0.0,33.0,42.0,36.0,45.0,45.0,0.0,0.0,0.0,6.0,
8,3898,0.0,0.0,0.0,0.0,33.0,36.0,37.0,32.0,51.0,40.0,37.0,41.0,0.0,0.0,8.0,10.0,
9,3898,0.0,0.0,0.0,0.0,39.0,43.0,10.0,22.0,30.0,43.0,34.0,42.0,0.0,0.0,26.0,34.0,
8,3898,0.0,0.0,7.0,0.0,50.0,44.0,43.0,34.0,48.0,42.0,36.0,42.0,0.0,0.0,0.0,0.0,
3,3919,0.0,0.0,0.0,0.0,34.0,11.0,11.0,39.0,44.0,38.0,49.0,43.0,0.0,0.0,0.0,0.0,
9,3919,8.0,7.0,0.0,0.0,36.0,30.0,17.0,29.0,34.0,50.0,26.0,33.0,0.0,0.0,15.0,6.0,
1,3919,0.0,0.0,0.0,0.0,42.0,35.0,42.0,50.0,45.0,64.0,64.0,49.0,0.0,0.0,0.0,0.0,
9,3919,0.0,17.0,0.0,0.0,43.0,59.0,12.0,27.0,48.0,55.0,23.0,49.0,0.0,12.0,22.0,8.0,
3,3921,12.0,0.0,0.0,0.0,48.0,28.0,0.0,46.0,40.0,50.0,24.0,45.0,0.0,0.0,17.0,11.0,
9,3921,0.0,0.0,0.0,8.0,42.0,47.0,0.0,43.0,33.0,48.0,35.0,52.0,0.0,0.0,0.0,0.0,
2,3921,13.0,9.0,0.0,0.0,55.0,6.0,15.0,60.0,47.0,48.0,35.0,46.0,0.0,0.0,0.0,26.0,
1,3921,0.0,0.0,0.0,0.0,38.0,51.0,0.0,38.0,13.0,31.0,37.0,61.0,0.0,0.0,0.0,39.0,
3,3933,10.0,0.0,0.0,0.0,53.0,30.0,24.0,40.0,50.0,31.0,43.0,52.0,0.0,0.0,9.0,22.0,
9,3933,8.0,17.0,0.0,0.0,56.0,40.0,12.0,34.0,24.0,57.0,38.0,53.0,0.0,0.0,17.0,18.0,
3,3933,0.0,0.0,0.0,0.0,56.0,35.0,0.0,31.0,58.0,53.0,47.0,58.0,0.0,0.0,0.0,0.0,
3,3933,0.0,0.0,0.0,0.0,53.0,19.0,19.0,34.0,57.0,32.0,21.0,39.0,0.0,0.0,0.0,0.0,
3,3949,7.0,0.0,0.0,0.0,47.0,8.0,10.0,37.0,28.0,46.0,36.0,50.0,0.0,0.0,13.0,6.0,
9,3949,0.0,0.0,0.0,0.0,20.0,49.0,12.0,9.0,45.0,43.0,34.0,25.0,36.0,24.0,0.0,0.0,
4,3949,0.0,0.0,14.0,12.0,17.0,37.0,61.0,36.0,30.0,17.0,55.0,44.0,0.0,0.0,0.0,0.0,
9,3949,0.0,0.0,0.0,0.0,54.0,40.0,0.0,42.0,40.0,60.0,57.0,47.0,0.0,0.0,8.0,0.0,
3,3953,6.0,0.0,0.0,0.0,53.0,17.0,0.0,28.0,64.0,50.0,38.0,50.0,14.0,0.0,19.0,0.0,
9,3953,0.0,0.0,0.0,0.0,53.0,38.0,0.0,22.0,35.0,57.0,21.0,45.0,0.0,0.0,18.0,9.0,
5,3953,0.0,14.0,0.0,0.0,37.0,53.0,16.0,9.0,35.0,8.0,37.0,54.0,0.0,0.0,0.0,0.0,
3,3953,0.0,0.0,0.0,0.0,44.0,22.0,0.0,48.0,62.0,47.0,51.0,45.0,7.0,0.0,16.0,0.0,
3,3976,15.0,0.0,0.0,6.0,55.0,25.0,7.0,51.0,33.0,39.0,46.0,52.0,0.0,0.0,18.0,14.0,
9,3976,12.0,9.0,0.0,0.0,51.0,43.0,21.0,48.0,52.0,46.0,31.0,7.0,17.0,0.0,0.0,0.0,
7,3976,0.0,0.0,11.0,0.0,47.0,0.0,60.0,50.0,60.0,49.0,45.0,0.0,23.0,0.0,0.0,0.0,
6,3976,0.0,0.0,0.0,0.0,43.0,56.0,64.0,40.0,35.0,0.0,40.0,56.0,0.0,0.0,0.0,0.0,
3,3988,12.0,0.0,0.0,11.0,54.0,0.0,0.0,45.0,38.0,52.0,61.0,46.0,0.0,8.0,8.0,8.0,
9,3988,0.0,7.0,0.0,0.0,56.0,52.0,0.0,25.0,31.0,49.0,37.0,47.0,0.0,0.0,10.0,12.0,
8,3988,0.0,14.0,6.0,0.0,44.0,62.0,46.0,36.0,57.0,42.0,36.0,53.0,0.0,0.0,0.0,0.0,
8,3988,0.0,18.0,0.0,0.0,47.0,48.0,27.0,39.0,49.0,50.0,42.0,56.0,0.0,0.0,0.0,0.0,
3,3990,6.0,0.0,0.0,6.0,49.0,25.0,17.0,59.0,32.0,47.0,52.0,25.0,0.0,0.0,15.0,0.0,
9,3990,13.0,13.0,0.0,0.0,56.0,39.0,0.0,43.0,25.0,55.0,28.0,50.0,0.0,0.0,20.0,12.0,
9,3990,9.0,7.0,0.0,0.0,49.0,42.0,0.0,43.0,29.0,56.0,24.0,40.0,0.0,10.0,17.0,6.0,
0,3990,7.0,15.0,7.0,0.0,58.0,27.0,22.0,52.0,39.0,20.0,29.0,46.0,0.0,9.0,16.0,0.0,
3,3996,14.0,8.0,0.0,0.0,54.0,38.0,6.0,29.0,55.0,53.0,56.0,47.0,0.0,0.0,6.0,0.0,
9,3996,0.0,0.0,0.0,0.0,21.0,45.0,11.0,0.0,47.0,41.0,38.0,45.0,23.0,11.0,0.0,0.0,
9,3996,0.0,8.0,0.0,0.0,20.0,44.0,29.0,0.0,49.0,33.0,45.0,44.0,29.0,18.0,10.0,0.0,
6,3996,0.0,0.0,6.0,0.0,37.0,57.0,64.0,38.0,32.0,0.0,53.0,56.0,0.0,0.0,18.0,30.0,
4,4005,0.0,6.0,14.0,0.0,13.0,46.0,48.0,0.0,35.0,17.0,59.0,46.0,0.0,15.0,12.0,0.0,
0,4005,0.0,8.0,13.0,0.0,50.0,25.0,19.0,40.0,37.0,30.0,13.0,46.0,0.0,10.0,16.0,7.0,
0,4005,0.0,9.0,12.0,0.0,55.0,28.0,20.0,43.0,26.0,27.0,16.0,49.0,0.0,7.0,15.0,0.0,
5,4005,0.0,0.0,0.0,0.0,56.0,53.0,0.0,33.0,27.0,24.0,19.0,39.0,0.0,0.0,10.0,0.0,
4,4006,0.0,6.0,0.0,0.0,29.0,61.0,28.0,11.0,28.0,42.0,58.0,35.0,7.0,25.0,7.0,0.0,
0,4006,0.0,13.0,0.0,0.0,48.0,33.0,33.0,43.0,46.0,26.0,19.0,55.0,0.0,16.0,25.0,9.0,
0,4006,0.0,7.0,11.0,0.0,52.0,34.0,22.0,52.0,45.0,15.0,28.0,45.0,0.0,10.0,14.0,0.0,
6,4006,0.0,0.0,0.0,0.0,26.0,48.0,62.0,32.0,25.0,0.0,40.0,40.0,0.0,0.0,17.0,44.0,
4,4009,0.0,0.0,8.0,0.0,6.0,34.0,49.0,0.0,26.0,21.0,55.0,48.0,0.0,9.0,9.0,0.0,
0,4009,11.0,24.0,16.0,0.0,52.0,33.0,24.0,44.0,38.0,25.0,13.0,57.0,0.0,14.0,30.0,12.0,
0,4009,0.0,15.0,6.0,0.0,50.0,32.0,26.0,39.0,19.0,32.0,13.0,49.0,0.0,0.0,22.0,10.0,
9,4009,0.0,0.0,0.0,0.0,57.0,39.0,19.0,38.0,38.0,39.0,40.0,42.0,0.0,0.0,8.0,0.0,
4,4045,0.0,11.0,0.0,0.0,31.0,52.0,20.0,16.0,23.0,41.0,51.0,23.0,9.0,22.0,0.0,0.0,
0,4045,0.0,0.0,0.0,0.0,55.0,37.0,33.0,49.0,33.0,38.0,25.0,44.0,0.0,0.0,10.0,0.0,
4,4045,0.0,0.0,8.0,0.0,13.0,42.0,48.0,0.0,37.0,34.0,58.0,38.0,0.0,0.0,11.0,0.0,
5,4045,6.0,8.0,0.0,0.0,56.0,47.0,33.0,38.0,40.0,0.0,49.0,45.0,0.0,0.0,0.0,0.0,
4,4074,0.0,10.0,0.0,0.0,33.0,63.0,20.0,20.0,22.0,46.0,44.0,14.0,23.0,21.0,0.0,0.0,
0,4074,0.0,6.0,0.0,0.0,47.0,48.0,54.0,47.0,37.0,20.0,25.0,45.0,0.0,6.0,13.0,0.0,
7,4074,0.0,0.0,0.0,0.0,36.0,16.0,34.0,42.0,58.0,49.0,30.0,0.0,9.0,6.0,0.0,0.0,
4,4074,0.0,0.0,0.0,0.0,43.0,46.0,11.0,28.0,0.0,50.0,25.0,0.0,38.0,9.0,0.0,0.0,
4,4078,0.0,0.0,9.0,0.0,25.0,47.0,43.0,16.0,15.0,22.0,57.0,29.0,0.0,0.0,0.0,0.0,
0,4078,0.0,0.0,0.0,0.0,47.0,42.0,36.0,48.0,36.0,25.0,34.0,53.0,0.0,10.0,9.0,0.0,
7,4078,0.0,0.0,0.0,0.0,36.0,23.0,31.0,36.0,55.0,46.0,39.0,0.0,9.0,0.0,7.0,0.0,
8,4078,0.0,0.0,0.0,7.0,57.0,47.0,50.0,51.0,46.0,50.0,52.0,53.0,0.0,6.0,0.0,0.0,
4,4082,0.0,0.0,20.0,6.0,8.0,42.0,44.0,27.0,39.0,10.0,47.0,43.0,0.0,0.0,10.0,0.0,
0,4082,0.0,8.0,12.0,0.0,50.0,43.0,22.0,46.0,39.0,19.0,11.0,48.0,0.0,9.0,19.0,0.0,
8,4082,0.0,7.0,0.0,0.0,46.0,45.0,32.0,43.0,54.0,46.0,48.0,49.0,0.0,0.0,0.0,6.0,
2,4082,0.0,21.0,0.0,0.0,60.0,19.0,30.0,59.0,24.0,34.0,35.0,47.0,0.0,0.0,9.0,13.0,
4,4110,0.0,0.0,23.0,15.0,13.0,31.0,62.0,34.0,31.0,56.0,64.0,55.0,0.0,7.0,0.0,0.0,
1,4110,0.0,0.0,0.0,0.0,42.0,60.0,56.0,45.0,49.0,44.0,49.0,60.0,0.0,0.0,0.0,12.0,
1,4110,0.0,12.0,0.0,0.0,45.0,56.0,33.0,45.0,34.0,56.0,51.0,63.0,0.0,0.0,0.0,0.0,
0,4110,0.0,12.0,9.0,0.0,50.0,29.0,27.0,39.0,41.0,29.0,19.0,52.0,0.0,9.0,19.0,7.0,
4,4134,0.0,0.0,28.0,0.0,23.0,41.0,47.0,31.0,27.0,12.0,50.0,44.0,0.0,33.0,6.0,0.0,
1,4134,0.0,0.0,0.0,0.0,48.0,48.0,59.0,42.0,52.0,57.0,52.0,36.0,0.0,0.0,0.0,0.0,
3,4134,9.0,0.0,0.0,0.0,50.0,30.0,0.0,31.0,49.0,42.0,30.0,43.0,0.0,0.0,18.0,11.0,
4,4134,0.0,0.0,15.0,0.0,13.0,39.0,51.0,28.0,38.0,31.0,51.0,49.0,0.0,18.0,14.0,0.0,
4,4155,0.0,0.0,0.0,0.0,53.0,52.0,55.0,46.0,0.0,9.0,29.0,36.0,0.0,0.0,30.0,44.0,
1,4155,0.0,14.0,0.0,0.0,0.0,57.0,0.0,0.0,61.0,64.0,64.0,58.0,6.0,0.0,0.0,13.0,
5,4155,0.0,0.0,0.0,0.0,55.0,55.0,29.0,37.0,37.0,9.0,29.0,40.0,0.0,0.0,0.0,0.0,
5,4155,0.0,0.0,0.0,0.0,55.0,53.0,0.0,29.0,44.0,24.0,36.0,45.0,0.0,0.0,0.0,0.0,
4,4158,0.0,10.0,0.0,0.0,51.0,55.0,46.0,43.0,6.0,26.0,54.0,19.0,0.0,6.0,6.0,0.0,
1,4158,0.0,7.0,0.0,0.0,44.0,64.0,52.0,43.0,45.0,40.0,45.0,48.0,0.0,0.0,0.0,0.0,
5,4158,11.0,13.0,0.0,6.0,59.0,54.0,6.0,56.0,43.0,11.0,43.0,30.0,0.0,0.0,0.0,0.0,
8,4158,6.0,8.0,0.0,0.0,49.0,49.0,48.0,32.0,42.0,47.0,33.0,42.0,0.0,0.0,0.0,0.0,
4,4165,0.0,0.0,0.0,0.0,27.0,57.0,45.0,7.0,26.0,0.0,63.0,43.0,0.0,0.0,8.0,0.0,
1,4165,0.0,0.0,0.0,0.0,35.0,58.0,51.0,44.0,62.0,58.0,45.0,46.0,0.0,6.0,0.0,0.0,
6,4165,0.0,0.0,7.0,0.0,40.0,57.0,63.0,41.0,18.0,0.0,49.0,62.0,0.0,0.0,12.0,13.0,
5,4165,0.0,10.0,0.0,0.0,46.0,40.0,46.0,26.0,56.0,0.0,25.0,34.0,15.0,0.0,0.0,0.0,
4,4180,0.0,0.0,18.0,9.0,0.0,11.0,54.0,26.0,40.0,38.0,64.0,55.0,0.0,0.0,0.0,0.0,
1,4180,0.0,0.0,0.0,0.0,56.0,64.0,61.0,54.0,49.0,45.0,47.0,34.0,0.0,0.0,0.0,0.0,
8,4180,0.0,0.0,0.0,0.0,50.0,32.0,39.0,56.0,53.0,50.0,37.0,32.0,0.0,0.0,0.0,0.0,
0,4180,0.0,12.0,9.0,0.0,58.0,45.0,29.0,60.0,64.0,35.0,43.0,32.0,0.0,13.0,8.0,0.0,
4,4206,0.0,0.0,19.0,0.0,10.0,43.0,46.0,16.0,40.0,16.0,49.0,46.0,0.0,17.0,13.0,0.0,
2,4206,0.0,22.0,0.0,0.0,54.0,21.0,17.0,46.0,32.0,36.0,40.0,64.0,0.0,0.0,0.0,34.0,
0,4206,0.0,10.0,9.0,0.0,53.0,36.0,30.0,42.0,47.0,39.0,26.0,50.0,0.0,9.0,16.0,0.0,
6,4206,0.0,0.0,0.0,0.0,31.0,58.0,63.0,28.0,38.0,7.0,53.0,62.0,0.0,0.0,18.0,27.0,
4,4240,0.0,0.0,28.0,22.0,14.0,37.0,41.0,31.0,31.0,9.0,43.0,36.0,0.0,36.0,12.0,0.0,
2,4240,10.0,9.0,0.0,8.0,59.0,42.0,28.0,62.0,10.0,28.0,25.0,60.0,0.0,0.0,0.0,26.0,
4,4240,0.0,0.0,11.0,15.0,0.0,34.0,51.0,24.0,52.0,28.0,48.0,54.0,0.0,0.0,8.0,0.0,
