,label,number_of_holes,area,radius,contour,hull_radius,weight4_1,weight0_2,weight1_2,weight2_2,weight3_2,weight4_2,weight5_2,weight6_2,weight7_2,weight2_3,weight3_3,weight4_3,weight5_3,weight7_3,weight2_4,weight3_4,weight4_4,weight5_4,weight7_4,weight0_5,weight1_5,weight2_5,weight3_5,weight4_5,weight5_5,weight6_5,weight7_5,weight3_6,weight4_6,weight5_6,weight6_6,weight7_6
422,6,1.0,312.0,11.2877919902,39.0,13.3886609264,0.0,0.0,12.0,16.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,16.0,9.0,16.0,0.0,7.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,16.0,0.0,0.0,10.0,16.0,12.0
423,8,2.0,348.5,10.9029783077,45.0,13.6381672902,0.0,0.0,14.0,16.0,9.0,7.0,13.0,15.0,0.0,0.0,14.0,16.0,7.0,8.0,10.0,15.0,16.0,7.0,16.0,0.0,9.0,10.0,6.0,0.0,12.0,16.0,14.0,0.0,0.0,0.0,6.0,0.0
424,9,0.0,303.0,11.3311590098,50.0,13.4143382566,0.0,0.0,7.0,0.0,0.0,0.0,13.0,12.0,0.0,16.0,8.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,16.0,8.0,16.0,16.0,16.0,8.0,9.0,13.0,16.0,10.0,13.0,12.0,11.0,0.0
425,7,0.0,281.0,10.0849687375,47.0,13.7905593147,8.0,16.0,0.0,0.0,12.0,16.0,9.0,15.0,16.0,0.0,12.0,16.0,15.0,0.0,13.0,16.0,16.0,0.0,0.0,16.0,16.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0,1.0,453.0,12.1165265097,32.0,12.9354019782,7.0,0.0,7.0,15.0,15.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,13.0,7.0,12.0,11.0,0.0,0.0,0.0,10.0,14.0,7.0,8.0,11.0,8.0,0.0
427,7,0.0,301.0,9.97513064695,55.0,13.7231796769,0.0,16.0,6.0,0.0,13.0,14.0,10.0,16.0,16.0,0.0,12.0,16.0,14.0,0.0,16.0,16.0,16.0,8.0,0.0,10.0,16.0,11.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,9,0.0,279.5,10.9094027646,42.0,12.8547502988,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,12.0,16.0,16.0,16.0,16.0,16.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0
429,7,0.0,211.0,9.53889035745,44.0,14.6167327181,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,12.0,14.0,0.0,12.0,16.0,11.0,0.0,16.0,14.0,14.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0,1.0,441.0,12.1017592682,40.0,12.7900049031,6.0,7.0,16.0,12.0,13.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,10.0,11.0,8.0,9.0,15.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0
431,9,1.0,300.0,10.9017966683,48.0,13.2632483147,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,13.0,16.0,0.0,10.0,16.0,16.0,0.0,12.0,16.0,15.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
432,9,0.0,234.5,10.2799876857,41.0,13.1040953979,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,12.0,16.0,16.0,16.0,16.0,15.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
433,7,0.0,213.5,10.1671111173,50.0,13.3916667845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,12.0,12.0,0.0,11.0,16.0,13.0,0.0,14.0,12.0,13.0,16.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
434,1,0.0,228.5,9.83110243791,38.0,13.9010803664,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,16.0,16.0,16.0,16.0,8.0,13.0,16.0,12.0,12.0,9.0,11.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0
435,7,0.0,261.0,10.2484212869,42.0,13.351347125,0.0,9.0,11.0,0.0,0.0,15.0,0.0,10.0,12.0,0.0,7.0,16.0,16.0,12.0,0.0,15.0,16.0,9.0,0.0,16.0,16.0,16.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,9,1.0,302.0,11.021989452,46.0,13.8012916346,0.0,10.0,13.0,12.0,14.0,0.0,0.0,8.0,10.0,0.0,8.0,6.0,0.0,16.0,0.0,11.0,0.0,0.0,16.0,0.0,9.0,16.0,16.0,11.0,8.0,10.0,14.0,6.0,8.0,8.0,8.0,0.0
437,7,0.0,271.0,9.28569057865,49.0,12.7071795751,0.0,0.0,11.0,0.0,0.0,14.0,0.0,0.0,8.0,0.0,8.0,16.0,13.0,16.0,12.0,16.0,16.0,12.0,0.0,16.0,16.0,13.0,10.0,16.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
438,2,0.0,256.0,9.92343548448,61.0,14.5699114403,0.0,6.0,16.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,16.0,14.0,0.0,12.0,16.0,10.0,16.0,0.0,16.0,16.0,13.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,7.0,7.0
439,6,1.0,292.0,10.7465230739,40.0,12.6429213878,0.0,0.0,12.0,12.0,15.0,16.0,16.0,13.0,0.0,9.0,0.0,13.0,15.0,16.0,0.0,0.0,16.0,9.0,16.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,14.0,0.0,0.0,12.0,9.0,0.0
440,9,1.0,338.5,11.5897906284,42.0,13.3394930976,0.0,0.0,16.0,16.0,16.0,0.0,0.0,10.0,9.0,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,0.0,15.0,16.0,16.0,16.0,16.0,16.0,11.0,0.0,8.0,8.0,0.0,0.0
441,7,0.0,283.5,10.9624159894,46.0,14.603323407,8.0,16.0,8.0,0.0,0.0,16.0,14.0,14.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,13.0,16.0,9.0,0.0,16.0,16.0,16.0,13.0,15.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
442,4,0.0,276.5,9.76821801906,64.0,13.1022899412,12.0,0.0,0.0,8.0,15.0,16.0,16.0,0.0,0.0,12.0,6.0,13.0,16.0,12.0,0.0,6.0,15.0,16.0,10.0,0.0,11.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
443,0,1.0,435.0,12.4007442784,34.0,12.7988377744,8.0,6.0,13.0,16.0,15.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,15.0,11.0,8.0,9.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0
444,9,1.0,223.5,10.4789649554,56.0,14.1983480718,0.0,14.0,14.0,15.0,0.0,0.0,0.0,0.0,10.0,12.0,6.0,0.0,0.0,16.0,16.0,6.0,0.0,0.0,16.0,0.0,6.0,8.0,13.0,14.0,0.0,7.0,16.0,0.0,0.0,10.0,12.0,0.0
445,7,0.0,196.0,9.2530859009,51.0,13.376176134,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,8.0,16.0,15.0,0.0,16.0,11.0,10.0,15.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
446,4,0.0,277.0,9.19962726363,49.0,12.8719384948,7.0,0.0,0.0,0.0,13.0,16.0,16.0,8.0,0.0,16.0,14.0,12.0,16.0,0.0,8.0,0.0,10.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,14.0,10.0,0.0,9.0,6.0,0.0,0.0
447,6,1.0,356.5,11.6790930125,41.0,13.4065896436,0.0,0.0,8.0,15.0,16.0,16.0,16.0,11.0,0.0,10.0,12.0,16.0,13.0,14.0,0.0,7.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,7.0,10.0,16.0,0.0,0.0,13.0,16.0,11.0
448,9,1.0,324.5,10.6927493718,40.0,12.4028101122,0.0,0.0,14.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,14.0,0.0,13.0,16.0,16.0,12.0,8.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,8,1.0,410.0,11.587580607,40.0,13.6253976532,0.0,0.0,16.0,16.0,16.0,13.0,12.0,13.0,0.0,16.0,16.0,16.0,8.0,16.0,16.0,16.0,12.0,0.0,12.0,0.0,8.0,6.0,0.0,14.0,0.0,14.0,6.0,0.0,0.0,12.0,12.0,0.0
450,1,0.0,260.0,9.2647896696,36.0,14.9335338103,0.0,9.0,8.0,8.0,13.0,9.0,0.0,0.0,0.0,16.0,16.0,16.0,7.0,16.0,10.0,12.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,8.0,16.0
451,2,0.0,221.5,9.95212051629,47.0,14.2532481694,0.0,0.0,13.0,14.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,12.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,9.0,14.0
452,9,1.0,290.5,11.4574465639,34.0,12.2968970486,0.0,0.0,13.0,12.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,13.0,0.0,12.0,0.0,7.0,13.0,16.0,15.0,12.0,12.0,14.0,0.0,7.0,0.0,0.0,0.0
453,8,2.0,404.0,11.2971379845,39.0,14.5497785861,0.0,0.0,14.0,14.0,0.0,0.0,10.0,11.0,0.0,0.0,16.0,16.0,8.0,12.0,0.0,16.0,13.0,0.0,16.0,14.0,14.0,14.0,9.0,13.0,12.0,9.0,16.0,0.0,0.0,7.0,8.0,0.0
454,1,0.0,314.5,10.7445357695,38.0,13.6976193357,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,11.0,8.0,8.0,8.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0
455,6,1.0,325.0,11.0300897878,48.0,13.1300967112,0.0,0.0,8.0,16.0,16.0,16.0,14.0,0.0,0.0,10.0,14.0,11.0,0.0,6.0,0.0,9.0,10.0,0.0,16.0,6.0,0.0,0.0,0.0,15.0,8.0,12.0,14.0,0.0,0.0,10.0,10.0,0.0
456,9,1.0,340.0,11.1538677232,51.0,13.4793926542,0.0,11.0,16.0,16.0,14.0,0.0,0.0,0.0,8.0,0.0,9.0,12.0,0.0,16.0,8.0,12.0,12.0,0.0,16.0,0.0,10.0,16.0,16.0,15.0,13.0,16.0,10.0,0.0,10.0,12.0,6.0,0.0
457,8,1.0,320.5,9.38031968626,32.0,13.8269671316,0.0,12.0,11.0,0.0,0.0,8.0,15.0,13.0,11.0,14.0,12.0,16.0,6.0,16.0,10.0,15.0,12.0,13.0,14.0,11.0,16.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
458,3,0.0,204.0,9.43027144416,54.0,13.1492241237,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,10.0,16.0,8.0,0.0,16.0,8.0,12.0,9.0,10.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
459,8,0.0,349.0,10.7660126025,39.0,13.970770511,0.0,8.0,16.0,13.0,7.0,9.0,16.0,16.0,12.0,16.0,16.0,16.0,13.0,16.0,10.0,16.0,13.0,16.0,13.0,13.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,9,0.0,259.0,11.0959222701,50.0,12.9711666086,0.0,6.0,16.0,16.0,9.0,0.0,0.0,0.0,9.0,16.0,12.0,0.0,0.0,16.0,16.0,9.0,0.0,7.0,0.0,0.0,14.0,16.0,16.0,16.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
461,8,0.0,278.0,10.3442569812,43.0,14.0683170201,0.0,13.0,16.0,16.0,9.0,10.0,15.0,16.0,8.0,12.0,16.0,16.0,16.0,16.0,16.0,9.0,0.0,8.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,6,1.0,306.5,10.8628815327,41.0,12.6005975565,0.0,0.0,12.0,16.0,16.0,16.0,16.0,13.0,0.0,0.0,7.0,16.0,13.0,14.0,0.0,8.0,13.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,8.0,14.0,9.0,0.0,0.0,9.0,8.0,0.0
463,7,0.0,269.5,10.3907211435,45.0,14.3654687564,0.0,11.0,9.0,0.0,0.0,7.0,0.0,7.0,14.0,0.0,11.0,16.0,16.0,12.0,0.0,15.0,16.0,11.0,0.0,16.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
464,9,1.0,320.0,12.7257806063,50.0,13.8409659976,0.0,6.0,15.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,14.0,0.0,13.0,0.0,7.0,16.0,16.0,16.0,0.0,0.0,16.0,6.0,9.0,12.0,14.0,6.0
465,9,1.0,301.0,10.5746327338,35.0,13.534369962,0.0,0.0,6.0,14.0,16.0,11.0,0.0,0.0,0.0,8.0,8.0,15.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,11.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
466,0,1.0,462.0,12.9691707518,33.0,13.9983325232,0.0,16.0,16.0,16.0,15.0,12.0,12.0,16.0,12.0,12.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,14.0,14.0,8.0,0.0,8.0,15.0,6.0,0.0,8.0,8.0,0.0,0.0,0.0
467,9,1.0,272.0,10.3008644201,38.0,12.3937606945,0.0,0.0,0.0,13.0,16.0,14.0,0.0,0.0,0.0,10.0,7.0,16.0,0.0,0.0,10.0,11.0,16.0,16.0,14.0,16.0,16.0,10.0,8.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
468,9,1.0,321.0,11.5021373393,45.0,13.1354920173,0.0,0.0,13.0,8.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,13.0,0.0,16.0,0.0,13.0,16.0,13.0,16.0,8.0,9.0,16.0,0.0,8.0,8.0,7.0,0.0
469,9,1.0,329.5,12.1462184103,41.0,13.0920546444,0.0,12.0,15.0,13.0,16.0,0.0,0.0,0.0,12.0,0.0,7.0,12.0,0.0,16.0,0.0,8.0,12.0,0.0,16.0,0.0,15.0,16.0,16.0,15.0,12.0,13.0,12.0,0.0,6.0,8.0,0.0,0.0
470,2,0.0,207.5,9.83031832935,46.0,14.8881455733,0.0,16.0,16.0,10.0,0.0,0.0,13.0,16.0,16.0,14.0,15.0,12.0,8.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0
471,3,0.0,267.0,9.51642289541,56.0,14.4166090458,0.0,16.0,8.0,0.0,6.0,0.0,0.0,12.0,16.0,0.0,16.0,14.0,0.0,16.0,9.0,16.0,16.0,8.0,14.0,14.0,16.0,15.0,6.0,9.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
472,9,0.0,233.5,9.73976680936,43.0,12.1652285555,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,11.0,10.0,13.0,16.0,16.0,10.0,16.0,14.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
473,9,1.0,260.0,10.6697573825,41.0,12.990252195,0.0,0.0,0.0,11.0,16.0,6.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
474,5,0.0,328.5,10.3974348941,42.0,14.0942181266,0.0,6.0,16.0,16.0,16.0,16.0,0.0,0.0,6.0,16.0,16.0,9.0,0.0,16.0,14.0,16.0,7.0,0.0,14.0,16.0,12.0,0.0,15.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
475,4,0.0,214.0,8.95183894461,59.0,12.0338790099,10.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,16.0,14.0,0.0,0.0,0.0,12.0,16.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
476,9,1.0,247.5,10.9268020467,49.0,13.2277556984,0.0,8.0,16.0,13.0,0.0,0.0,0.0,0.0,11.0,9.0,12.0,0.0,0.0,16.0,14.0,11.0,0.0,0.0,16.0,0.0,13.0,16.0,10.0,6.0,10.0,16.0,0.0,6.0,9.0,7.0,0.0,0.0
477,9,1.0,292.0,11.6029997432,46.0,12.6754294154,0.0,9.0,16.0,16.0,10.0,0.0,0.0,0.0,12.0,10.0,16.0,0.0,0.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,15.0,16.0,15.0,12.0,16.0,7.0,0.0,8.0,7.0,0.0,0.0,0.0
478,9,1.0,317.0,10.6774612621,58.0,13.0593010583,0.0,14.0,15.0,13.0,14.0,0.0,0.0,12.0,16.0,0.0,16.0,0.0,0.0,16.0,13.0,16.0,0.0,0.0,13.0,0.0,8.0,15.0,16.0,16.0,16.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0
479,0,1.0,462.0,12.8879864827,34.0,13.4170412859,8.0,8.0,16.0,12.0,9.0,12.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,16.0,0.0,9.0,16.0,13.0,8.0,12.0,16.0,8.0,7.0,8.0,8.0,0.0,0.0
480,5,0.0,213.0,9.28380620149,40.0,14.3212036695,0.0,16.0,16.0,12.0,0.0,0.0,0.0,7.0,12.0,13.0,15.0,8.0,0.0,16.0,0.0,0.0,14.0,16.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,3,0.0,224.5,9.99294646701,54.0,13.8428353514,0.0,9.0,14.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,15.0,9.0,0.0,16.0,15.0,16.0,14.0,0.0,16.0,0.0,7.0,0.0,0.0,16.0,13.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0
482,8,2.0,460.0,12.4453560056,43.0,13.626910642,6.0,12.0,14.0,12.0,16.0,16.0,16.0,16.0,10.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0,16.0,0.0,16.0,0.0,10.0,16.0,15.0,14.0,9.0,14.0,10.0,0.0,0.0,11.0,6.0,0.0
483,4,0.0,287.5,9.36867456914,57.0,13.3643764929,11.0,0.0,0.0,0.0,13.0,16.0,11.0,0.0,0.0,15.0,16.0,16.0,8.0,0.0,7.0,0.0,16.0,14.0,16.0,8.0,0.0,6.0,12.0,16.0,15.0,12.0,8.0,11.0,10.0,0.0,0.0,0.0
484,5,0.0,214.5,9.49574898883,47.0,14.2807396412,0.0,16.0,14.0,14.0,16.0,0.0,0.0,0.0,14.0,8.0,12.0,0.0,0.0,16.0,0.0,15.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
485,3,0.0,246.5,11.3117526389,48.0,14.54409633,0.0,14.0,13.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,9.0,0.0,0.0,16.0,13.0,16.0,9.0,0.0,14.0,0.0,10.0,8.0,9.0,16.0,16.0,15.0,0.0,0.0,0.0,9.0,0.0,0.0
486,9,1.0,270.5,11.0053596722,46.0,12.4743121053,0.0,0.0,6.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,16.0,0.0,14.0,16.0,16.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
487,8,2.0,308.0,9.76609597922,43.0,14.3995775941,0.0,7.0,15.0,16.0,10.0,9.0,13.0,15.0,0.0,12.0,13.0,15.0,13.0,14.0,15.0,0.0,0.0,10.0,15.0,16.0,13.0,10.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0
488,5,1.0,289.5,10.8577108185,53.0,14.077101631,0.0,0.0,15.0,14.0,11.0,0.0,0.0,16.0,0.0,8.0,16.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,16.0,14.0,9.0,6.0,16.0,12.0,7.0,8.0,16.0,0.0,8.0,9.0,10.0,0.0
489,4,0.0,301.0,10.6531481355,43.0,13.3208505126,0.0,0.0,0.0,0.0,0.0,13.0,16.0,7.0,0.0,6.0,13.0,16.0,16.0,6.0,16.0,6.0,10.0,16.0,16.0,0.0,0.0,7.0,16.0,16.0,15.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0
490,0,1.0,452.0,12.445912612,39.0,13.4311026792,0.0,6.0,15.0,16.0,14.0,12.0,14.0,12.0,6.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,10.0,11.0,0.0,0.0,10.0,15.0,12.0,8.0,8.0,9.0,9.0,0.0
491,8,2.0,324.5,9.84497126432,44.0,14.5240096767,0.0,8.0,16.0,16.0,12.0,13.0,13.0,10.0,12.0,0.0,16.0,16.0,12.0,16.0,7.0,12.0,0.0,8.0,12.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,5,0.0,230.0,10.1320521406,46.0,13.8259815309,0.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,12.0,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,16.0,6.0,6.0,0.0,8.0,16.0,16.0,16.0,14.0,0.0,0.0,8.0,7.0,0.0
493,4,0.0,288.0,10.119752745,39.0,12.9908011626,9.0,0.0,0.0,0.0,8.0,16.0,11.0,0.0,0.0,9.0,16.0,16.0,12.0,0.0,16.0,16.0,16.0,15.0,13.0,15.0,11.0,0.0,10.0,16.0,16.0,16.0,16.0,0.0,11.0,0.0,0.0,0.0
494,2,0.0,221.5,10.1685744867,47.0,14.3292911746,0.0,11.0,16.0,9.0,0.0,0.0,0.0,15.0,10.0,7.0,6.0,9.0,14.0,8.0,8.0,12.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,6.0,0.0
495,7,0.0,188.0,9.86841490509,53.0,13.4313134848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,13.0,0.0,8.0,16.0,14.0,0.0,16.0,11.0,9.0,15.0,16.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
496,5,0.0,221.5,9.48772534926,56.0,14.1761882663,0.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,16.0,0.0,8.0,15.0,0.0,16.0,0.0,0.0,0.0,16.0,11.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,4,0.0,262.0,9.78220691556,68.0,13.1540925793,9.0,7.0,15.0,16.0,16.0,16.0,10.0,7.0,10.0,0.0,0.0,16.0,16.0,8.0,0.0,12.0,16.0,9.0,0.0,0.0,0.0,15.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,2,0.0,223.0,9.40094778989,47.0,15.2840946984,0.0,14.0,16.0,0.0,9.0,16.0,16.0,16.0,16.0,16.0,15.0,8.0,0.0,16.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0
499,9,1.0,292.5,10.5347229777,39.0,12.8816553043,0.0,0.0,0.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,11.0,0.0,14.0,14.0,14.0,8.0,14.0,8.0,9.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,5,0.0,212.0,8.45371701782,38.0,13.8967578537,0.0,7.0,16.0,9.0,0.0,0.0,0.0,16.0,8.0,13.0,15.0,13.0,13.0,16.0,0.0,0.0,8.0,14.0,7.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,4,1.0,329.5,11.2541345238,35.0,13.295577386,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,7.0,6.0,14.0,16.0,12.0,10.0,16.0,16.0,16.0,14.0,10.0,15.0,6.0,0.0,0.0,0.0
502,4,0.0,200.0,9.73384187462,62.0,12.9425022723,0.0,0.0,0.0,0.0,6.0,14.0,8.0,16.0,0.0,15.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,6.0,9.0,16.0,15.0,0.0,6.0,7.0,0.0,0.0,0.0
503,5,0.0,225.5,9.08143908437,40.0,13.6097888335,0.0,7.0,16.0,15.0,0.0,0.0,0.0,9.0,9.0,16.0,16.0,14.0,15.0,16.0,0.0,0.0,11.0,14.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,5,0.0,221.5,9.78607500873,56.0,13.301673844,0.0,0.0,9.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,12.0,10.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
505,4,1.0,292.0,10.7127314628,40.0,12.4827446787,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,16.0,13.0,15.0,16.0,16.0,14.0,15.0,16.0,10.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
506,5,0.0,225.5,10.4114161262,56.0,13.8162809551,0.0,9.0,15.0,16.0,14.0,0.0,0.0,6.0,0.0,16.0,12.0,0.0,0.0,14.0,0.0,15.0,0.0,0.0,9.0,7.0,12.0,0.0,7.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,5,0.0,265.0,9.83446773295,52.0,13.5324933778,0.0,7.0,16.0,13.0,16.0,7.0,0.0,11.0,6.0,0.0,14.0,13.0,0.0,16.0,0.0,9.0,16.0,12.0,16.0,0.0,12.0,0.0,0.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
508,5,0.0,240.0,10.1607303352,47.0,13.3878310938,0.0,10.0,16.0,16.0,16.0,0.0,0.0,0.0,9.0,8.0,15.0,9.0,0.0,16.0,0.0,0.0,15.0,16.0,9.0,10.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
